index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,step,n,deviation,gaze_pos_x,gaze_pos_y
9532,blast_step_5,69672,666,930,77555418,success,45,629,67154,qm,3,06KK,qm_log_game_3,3,blast_step_5,5,24.27,688.1,939.8
9533,blast_step_6,70673,666,930,77556418,success,75,704,68155,qm,3,06KK,qm_log_game_3,3,blast_step_6,5,23.57,682.9,946.6
9534,blast_step_7,71677,666,930,77557418,failure,-36,668,69159,qm,3,06KK,qm_log_game_3,3,blast_step_7,5,28.15,690.0,943.1
9535,blast_step_8,72677,666,930,77558418,failure,-36,632,70159,qm,3,06KK,qm_log_game_3,3,blast_step_8,5,27.41,691.3,939.2
9536,overkill_step,73681,666,930,77559418,no_overkill,0,632,71163,qm,3,06KK,qm_log_game_3,3,overkill_step_9,5,24.86,688.6,939.7
9542,activate_star,80103,1319,344,77565858,-,0,632,77585,qm,3,06KK,qm_log_game_3,19,activation,6,16.48,1322.9,358.15
9543,blast_step_1,81109,1319,344,77566858,failure,-3,629,78591,qm,3,06KK,qm_log_game_3,19,blast_step_1,6,14.31,1321.5,357.3
9544,blast_step_2,82110,1319,344,77567858,success,30,659,79592,qm,3,06KK,qm_log_game_3,19,blast_step_2,6,16.12,1329.2,355.2
9545,blast_step_3,83110,1319,344,77568858,success,25,684,80592,qm,3,06KK,qm_log_game_3,19,blast_step_3,6,11.82,1329.1,347.9
9546,blast_step_4,84111,1319,344,77569858,success,45,729,81593,qm,3,06KK,qm_log_game_3,19,blast_step_4,6,35.1,1353.9,342.5
9547,blast_step_5,85115,1319,344,77570858,success,50,779,82597,qm,3,06KK,qm_log_game_3,19,blast_step_5,6,38.54,1356.9,339.5
9548,blast_step_6,86120,1319,344,77571858,success,55,834,83602,qm,3,06KK,qm_log_game_3,19,blast_step_6,6,36.21,1350.3,326.4
9549,blast_step_7,87120,1319,344,77572858,failure,-21,813,84602,qm,3,06KK,qm_log_game_3,19,blast_step_7,6,35.73,1344.25,317.75
9550,blast_step_8,88120,1319,344,77573858,failure,-45,768,85602,qm,3,06KK,qm_log_game_3,19,blast_step_8,6,45.89,1348.7,308.6
9551,overkill_step,89120,1319,344,77574858,no_overkill,0,768,86602,qm,3,06KK,qm_log_game_3,19,overkill_step_9,6,54.8,1356.2,304.4
9555,activate_star,94103,986,612,77579858,-,0,768,91585,qm,3,06KK,qm_log_game_3,11,activation,7,21.3,975.15,628.2
9556,blast_step_1,95110,986,612,77580858,failure,-3,765,92592,qm,3,06KK,qm_log_game_3,11,blast_step_1,7,14.24,987.0,624.4
9557,blast_step_2,96114,986,612,77581858,success,15,780,93596,qm,3,06KK,qm_log_game_3,11,blast_step_2,7,21.73,1007.2,614.7
9558,blast_step_3,97116,986,612,77582858,success,35,815,94598,qm,3,06KK,qm_log_game_3,11,blast_step_3,7,22.11,1007.6,610.7
9559,blast_step_4,98120,986,612,77583858,success,75,890,95602,qm,3,06KK,qm_log_game_3,11,blast_step_4,7,24.54,1009.4,611.4
9560,blast_step_5,99121,986,612,77584858,success,40,930,96603,qm,3,06KK,qm_log_game_3,11,blast_step_5,7,22.93,1006.6,603.4
9561,blast_step_6,100121,986,612,77585858,success,35,965,97603,qm,3,06KK,qm_log_game_3,11,blast_step_6,7,21.69,998.8,595.3
9562,blast_step_7,101122,986,612,77586858,success,50,1015,98604,qm,3,06KK,qm_log_game_3,11,blast_step_7,7,21.52,994.5,593.4
9563,blast_step_8,102123,986,612,77587860,failure,-24,991,99605,qm,3,06KK,qm_log_game_3,11,blast_step_8,7,20.04,984.3,592.7
9564,overkill_step,103127,986,612,77588858,no_overkill,0,991,100609,qm,3,06KK,qm_log_game_3,11,overkill_step_9,7,22.18,986.6,590.1
9570,activate_star,108541,674,512,77594298,-,0,991,106023,qm,3,06KK,qm_log_game_3,4,activation,8,42.66,713.4,528.5
9571,blast_step_1,109548,674,512,77595300,failure,-6,985,107030,qm,3,06KK,qm_log_game_3,4,blast_step_1,8,45.85,719.0,520.7
9572,blast_step_2,110548,674,512,77596298,success,25,1010,108030,qm,3,06KK,qm_log_game_3,4,blast_step_2,8,38.48,711.3,520.7
9573,blast_step_3,111549,674,512,77597298,success,25,1035,109031,qm,3,06KK,qm_log_game_3,4,blast_step_3,8,42.1,714.8,520.1
9574,blast_step_4,112549,674,512,77598298,success,35,1070,110031,qm,3,06KK,qm_log_game_3,4,blast_step_4,8,46.71,720.0,520.1
9575,blast_step_5,113550,674,512,77599298,success,50,1120,111032,qm,3,06KK,qm_log_game_3,4,blast_step_5,8,54.36,728.0,507.5
9576,blast_step_6,114554,674,512,77600298,failure,-33,1087,112036,qm,3,06KK,qm_log_game_3,4,blast_step_6,8,50.91,724.2,507.5
9577,blast_step_7,115558,674,512,77601298,failure,-45,1042,113040,qm,3,06KK,qm_log_game_3,4,blast_step_7,8,64.51,737.3,500.0
9578,blast_step_8,116559,674,512,77602298,failure,-39,1003,114041,qm,3,06KK,qm_log_game_3,4,blast_step_8,8,67.15,740.3,503.5
9579,overkill_step,117561,674,512,77603298,no_overkill,0,1003,115043,qm,3,06KK,qm_log_game_3,4,overkill_step_9,8,60.55,733.8,504.3
9585,activate_star,123940,724,725,77609698,-,0,1003,121422,qm,3,06KK,qm_log_game_3,6,activation,9,,,
9586,blast_step_1,124946,724,725,77610698,failure,-3,1000,122428,qm,3,06KK,qm_log_game_3,6,blast_step_1,9,59.18,762.3,767.3
9587,blast_step_2,125948,724,725,77611698,success,30,1030,123430,qm,3,06KK,qm_log_game_3,6,blast_step_2,9,57.41,772.6,755.4
9588,blast_step_3,126952,724,725,77612698,success,20,1050,124434,qm,3,06KK,qm_log_game_3,6,blast_step_3,9,57.6,773.9,754.1
9589,blast_step_4,127953,724,725,77613698,success,30,1080,125435,qm,3,06KK,qm_log_game_3,6,blast_step_4,9,53.85,770.1,752.7
9590,blast_step_5,128955,724,725,77614698,success,35,1115,126437,qm,3,06KK,qm_log_game_3,6,blast_step_5,9,39.1,758.7,741.8
9591,blast_step_6,129958,724,725,77615698,success,30,1145,127440,qm,3,06KK,qm_log_game_3,6,blast_step_6,9,47.39,758.0,753.0
9592,blast_step_7,130958,724,725,77616698,success,55,1200,128440,qm,3,06KK,qm_log_game_3,6,blast_step_7,9,55.29,690.5,769.7
9593,blast_step_8,131959,724,725,77617698,success,10,1210,129441,qm,3,06KK,qm_log_game_3,6,blast_step_8,9,54.23,696.7,770.3
9594,overkill_step,132963,724,725,77618698,overkill,-24,1186,130445,qm,3,06KK,qm_log_game_3,6,overkill_step_9,9,54.66,758.1,767.3
9595,overkill_step,133965,724,725,77619698,overkill,-39,1147,131447,qm,3,06KK,qm_log_game_3,6,overkill_step_10,9,52.52,742.2,773.5
9596,overkill_step,134967,724,725,77620698,no_overkill,0,1147,132449,qm,3,06KK,qm_log_game_3,6,overkill_step_11,9,50.67,739.1,770.9
9600,activate_star,141379,1229,621,77627138,-,0,1147,138861,qm,3,06KK,qm_log_game_3,15,activation,10,23.94,1225.0,641.7
9602,blast_step_2,142389,1229,621,77628138,success,15,1162,139871,qm,3,06KK,qm_log_game_3,15,blast_step_1,10,33.17,1215.2,650.5
9603,blast_step_3,143391,1229,621,77629138,success,35,1197,140873,qm,3,06KK,qm_log_game_3,15,blast_step_2,10,29.82,1211.2,644.8
9604,blast_step_4,144392,1229,621,77630138,success,20,1217,141874,qm,3,06KK,qm_log_game_3,15,blast_step_3,10,25.35,1210.6,636.8
9605,blast_step_5,145392,1229,621,77631138,success,15,1232,142874,qm,3,06KK,qm_log_game_3,15,blast_step_4,10,14.61,1217.7,628.1
9606,blast_step_6,146394,1229,621,77632138,success,30,1262,143876,qm,3,06KK,qm_log_game_3,15,blast_step_5,10,14.51,1215.2,623.7
9607,blast_step_7,147397,1229,621,77633138,success,65,1327,144879,qm,3,06KK,qm_log_game_3,15,blast_step_6,10,13.52,1218.9,614.1
9608,blast_step_8,148400,1229,621,77634138,success,25,1352,145882,qm,3,06KK,qm_log_game_3,15,blast_step_7,10,26.79,1209.5,602.9
9609,overkill_step,149400,1229,621,77635138,overkill,-33,1319,146882,qm,3,06KK,qm_log_game_3,15,overkill_step_8,10,23.94,1214.9,601.1
9610,overkill_step,150402,1229,621,77636138,overkill,-30,1289,147884,qm,3,06KK,qm_log_game_3,15,overkill_step_9,10,18.53,1215.8,609.4
9611,overkill_step,151403,1229,621,77637138,no_overkill,0,1289,148885,qm,3,06KK,qm_log_game_3,15,overkill_step_10,10,27.29,1218.2,598.3
9619,activate_star,6824,1255,896,77646818,-,0,1289,155907,qm,3,06KK,qm_log_game_3,16,activation,11,41.68,1278.3,927.8
9621,blast_step_2,7831,1255,896,77647818,success,20,1309,156914,qm,3,06KK,qm_log_game_3,16,blast_step_1,11,42.76,1279.1,933.5
9622,blast_step_3,8831,1255,896,77648818,failure,-21,1288,157914,qm,3,06KK,qm_log_game_3,16,blast_step_2,11,25.4,1250.6,920.9
9623,blast_step_4,9831,1255,896,77649818,success,40,1328,158914,qm,3,06KK,qm_log_game_3,16,blast_step_3,11,24.01,1269.1,915.5
9624,blast_step_5,10832,1255,896,77650818,success,55,1383,159915,qm,3,06KK,qm_log_game_3,16,blast_step_4,11,16.43,1269.4,903.3
9625,blast_step_6,11833,1255,896,77651818,success,70,1453,160916,qm,3,06KK,qm_log_game_3,16,blast_step_5,11,27.1,1279.4,907.4
9626,blast_step_7,12833,1255,896,77652818,success,95,1548,161916,qm,3,06KK,qm_log_game_3,16,blast_step_6,11,19.92,1273.7,898.9
9627,blast_step_8,13837,1255,896,77653818,success,70,1618,162920,qm,3,06KK,qm_log_game_3,16,blast_step_7,11,17.86,1271.6,894.3
9628,overkill_step,14837,1255,896,77654818,overkill,-33,1585,163920,qm,3,06KK,qm_log_game_3,16,overkill_step_8,11,115.07,1328.4,985.3
9629,overkill_step,15839,1255,896,77655818,overkill,-30,1555,164922,qm,3,06KK,qm_log_game_3,16,overkill_step_9,11,111.84,1318.7,988.4
9630,overkill_step,16840,1255,896,77656818,overkill,-15,1540,165923,qm,3,06KK,qm_log_game_3,16,overkill_step_10,11,103.87,1311.5,981.9
9631,overkill_step,17840,1255,896,77657818,no_overkill,0,1540,166923,qm,3,06KK,qm_log_game_3,16,overkill_step_11,11,82.87,1298.4,967.8
9637,activate_star,23983,1036,893,77663978,-,0,1540,173066,qm,3,06KK,qm_log_game_3,12,activation,12,57.22,1063.3,938.5
9638,blast_step_1,24986,1036,893,77664978,failure,-9,1531,174069,qm,3,06KK,qm_log_game_3,12,blast_step_1,12,52.77,1074.2,928.9
9639,blast_step_2,25990,1036,893,77665978,success,40,1571,175073,qm,3,06KK,qm_log_game_3,12,blast_step_2,12,51.49,1078.1,922.4
9640,blast_step_3,26994,1036,893,77666978,success,20,1591,176077,qm,3,06KK,qm_log_game_3,12,blast_step_3,12,34.03,1068.5,903.8
9641,blast_step_4,27994,1036,893,77667978,success,45,1636,177077,qm,3,06KK,qm_log_game_3,12,blast_step_4,12,32.92,1068.0,897.5
9642,blast_step_5,28994,1036,893,77668978,success,40,1676,178077,qm,3,06KK,qm_log_game_3,12,blast_step_5,12,24.63,1060.2,889.7
9643,blast_step_6,29996,1036,893,77669978,success,55,1731,179079,qm,3,06KK,qm_log_game_3,12,blast_step_6,12,17.21,1052.2,890.1
9644,blast_step_7,30997,1036,893,77670979,success,40,1771,180080,qm,3,06KK,qm_log_game_3,12,blast_step_7,12,21.44,1052.2,880.0
9645,blast_step_8,31998,1036,893,77671978,failure,-42,1729,181081,qm,3,06KK,qm_log_game_3,12,blast_step_8,12,33.68,1066.4,878.3
9646,overkill_step,33000,1036,893,77672978,no_overkill,0,1729,182083,qm,3,06KK,qm_log_game_3,12,overkill_step_9,12,71.41,1033.7,964.1
9650,activate_star,38620,569,214,77678618,-,0,1729,187703,qm,3,06KK,qm_log_game_3,0,activation,13,57.82,613.5,249.6
9651,blast_step_1,39627,569,214,77679618,failure,-3,1726,188710,qm,3,06KK,qm_log_game_3,0,blast_step_1,13,55.56,610.4,250.4
9652,blast_step_2,40630,569,214,77680618,success,15,1741,189713,qm,3,06KK,qm_log_game_3,0,blast_step_2,13,47.01,605.2,243.9
9653,blast_step_3,41631,569,214,77681618,success,25,1766,190714,qm,3,06KK,qm_log_game_3,0,blast_step_3,13,50.45,607.5,246.2
9654,blast_step_4,42632,569,214,77682618,failure,-27,1739,191715,qm,3,06KK,qm_log_game_3,0,blast_step_4,13,54.96,617.5,240.2
9655,blast_step_5,43633,569,214,77683618,failure,-24,1715,192716,qm,3,06KK,qm_log_game_3,0,blast_step_5,13,50.21,618.1,223.5
9656,blast_step_6,44633,569,214,77684618,failure,-18,1697,193716,qm,3,06KK,qm_log_game_3,0,blast_step_6,13,45.08,612.4,226.4
9657,blast_step_7,45635,569,214,77685618,failure,-27,1670,194718,qm,3,06KK,qm_log_game_3,0,blast_step_7,13,44.29,611.6,225.4
9658,blast_step_8,46635,569,214,77686618,success,40,1710,195718,qm,3,06KK,qm_log_game_3,0,blast_step_8,13,38.2,607.2,219.7
9659,overkill_step,47636,569,214,77687618,overkill,-36,1674,196719,qm,3,06KK,qm_log_game_3,0,overkill_step_9,13,27.02,595.5,213.7
9660,overkill_step,48639,569,214,77688618,overkill,-30,1644,197722,qm,3,06KK,qm_log_game_3,0,overkill_step_10,13,35.72,604.2,209.6
9661,overkill_step,49641,569,214,77689618,overkill,-9,1635,198724,qm,3,06KK,qm_log_game_3,0,overkill_step_11,13,31.81,600.7,212.3
9662,overkill_step,50643,569,214,77690618,overkill,-15,1620,199726,qm,3,06KK,qm_log_game_3,0,overkill_step_12,13,175.59,654.8,366.0
9666,activate_star,57103,1269,234,77697098,-,0,1620,206186,qm,3,06KK,qm_log_game_3,17,activation,14,46.28,1288.8,275.3
9667,blast_step_1,58110,1269,234,77698098,success,15,1635,207193,qm,3,06KK,qm_log_game_3,17,blast_step_1,14,50.84,1298.7,275.3
9668,blast_step_2,59112,1269,234,77699098,success,15,1650,208195,qm,3,06KK,qm_log_game_3,17,blast_step_2,14,55.91,1307.2,275.8
9669,blast_step_3,60116,1269,234,77700098,success,40,1690,209199,qm,3,06KK,qm_log_game_3,17,blast_step_3,14,50.42,1305.1,268.2
9670,blast_step_4,61119,1269,234,77701098,success,20,1710,210202,qm,3,06KK,qm_log_game_3,17,blast_step_4,14,49.99,1307.3,266.7
9671,blast_step_5,62120,1269,234,77702098,success,45,1755,211203,qm,3,06KK,qm_log_game_3,17,blast_step_5,14,59.33,1317.4,268.7
9672,blast_step_6,63121,1269,234,77703098,success,65,1820,212204,qm,3,06KK,qm_log_game_3,17,blast_step_6,14,60.95,1321.5,265.5
9673,blast_step_7,64126,1269,234,77704098,success,65,1885,213209,qm,3,06KK,qm_log_game_3,17,blast_step_7,14,55.95,1322.5,246.6
9674,blast_step_8,65130,1269,234,77705098,success,85,1970,214213,qm,3,06KK,qm_log_game_3,17,blast_step_8,14,30.67,1299.6,239.0
9675,overkill_step,66130,1269,234,77706098,overkill,-36,1934,215213,qm,3,06KK,qm_log_game_3,17,overkill_step_9,14,46.38,1308.8,256.1
9676,overkill_step,67134,1269,234,77707098,no_overkill,0,1934,216217,qm,3,06KK,qm_log_game_3,17,overkill_step_10,14,35.82,1300.9,253.2
9682,activate_star,73421,1276,535,77713418,-,0,1934,222504,qm,3,06KK,qm_log_game_3,18,activation,15,44.07,1293.8,570.0
9684,blast_step_2,74427,1276,535,77714418,success,25,1959,223510,qm,3,06KK,qm_log_game_3,18,blast_step_1,15,43.35,1293.6,575.0
9685,blast_step_3,75427,1276,535,77715418,success,35,1994,224510,qm,3,06KK,qm_log_game_3,18,blast_step_2,15,33.05,1295.2,561.6
9686,blast_step_4,76431,1276,535,77716418,success,35,2029,225514,qm,3,06KK,qm_log_game_3,18,blast_step_3,15,22.45,1292.4,549.4
9687,blast_step_5,77431,1276,535,77717418,success,40,2069,226514,qm,3,06KK,qm_log_game_3,18,blast_step_4,15,22.55,1294.2,548.1
9688,blast_step_6,78431,1276,535,77718418,success,45,2114,227514,qm,3,06KK,qm_log_game_3,18,blast_step_5,15,26.84,1298.7,547.6
9689,blast_step_7,79435,1276,535,77719418,failure,-48,2066,228518,qm,3,06KK,qm_log_game_3,18,blast_step_6,15,34.24,1309.8,538.6
9690,blast_step_8,80438,1276,535,77720418,failure,-42,2024,229521,qm,3,06KK,qm_log_game_3,18,blast_step_7,15,79.51,1346.4,569.8
9691,overkill_step,81441,1276,535,77721418,overkill,-42,1982,230524,qm,3,06KK,qm_log_game_3,18,overkill_step_8,15,92.0,1353.9,582.3
9692,overkill_step,82441,1276,535,77722418,overkill,-42,1940,231524,qm,3,06KK,qm_log_game_3,18,overkill_step_9,15,95.72,1357.4,586.8
9693,overkill_step,83441,1276,535,77723419,no_overkill,0,1940,232524,qm,3,06KK,qm_log_game_3,18,overkill_step_10,15,121.59,1386.65,586.9
9701,activate_star,90506,964,666,77730498,-,0,1940,239589,qm,3,06KK,qm_log_game_3,9,activation,16,44.55,1003.7,679.4
9703,blast_step_2,91513,964,666,77731498,failure,-12,1928,240596,qm,3,06KK,qm_log_game_3,9,blast_step_1,16,41.81,1003.5,679.8
9704,blast_step_3,92513,964,666,77732498,success,30,1958,241596,qm,3,06KK,qm_log_game_3,9,blast_step_2,16,35.19,996.4,679.05
9705,blast_step_4,93517,964,666,77733498,success,30,1988,242600,qm,3,06KK,qm_log_game_3,9,blast_step_3,16,38.09,1001.5,669.1
9706,blast_step_5,94519,964,666,77734498,success,45,2033,243602,qm,3,06KK,qm_log_game_3,9,blast_step_4,16,39.06,1002.4,661.9
9707,blast_step_6,95519,964,666,77735498,success,50,2083,244602,qm,3,06KK,qm_log_game_3,9,blast_step_5,16,41.01,1004.8,663.4
9708,blast_step_7,96519,964,666,77736498,success,40,2123,245602,qm,3,06KK,qm_log_game_3,9,blast_step_6,16,44.06,1007.2,663.8
9709,blast_step_8,97519,964,666,77737498,success,45,2168,246602,qm,3,06KK,qm_log_game_3,9,blast_step_7,16,59.52,1013.2,699.1
9710,overkill_step,98519,964,666,77738498,overkill,-27,2141,247602,qm,3,06KK,qm_log_game_3,9,overkill_step_8,16,60.12,1015.7,697.8
9711,overkill_step,99522,964,666,77739498,no_overkill,0,2141,248605,qm,3,06KK,qm_log_game_3,9,overkill_step_9,16,57.56,1006.3,704.6
9719,activate_star,106501,913,252,77746498,-,0,2141,255584,qm,3,06KK,qm_log_game_3,8,activation,17,31.13,936.5,266.1
9721,blast_step_2,107508,913,252,77747498,success,15,2156,256591,qm,3,06KK,qm_log_game_3,8,blast_step_1,17,32.35,931.9,279.4
9722,blast_step_3,108510,913,252,77748498,success,20,2176,257593,qm,3,06KK,qm_log_game_3,8,blast_step_2,17,33.27,937.4,274.2
9723,blast_step_4,109515,913,252,77749498,success,40,2216,258598,qm,3,06KK,qm_log_game_3,8,blast_step_3,17,38.99,941.2,278.2
9724,blast_step_5,110515,913,252,77750505,success,40,2256,259598,qm,3,06KK,qm_log_game_3,8,blast_step_4,17,50.13,957.8,274.15
9725,blast_step_6,111516,913,252,77751498,success,30,2286,260599,qm,3,06KK,qm_log_game_3,8,blast_step_5,17,42.61,954.6,258.2
9726,blast_step_7,112516,913,252,77752498,success,60,2346,261599,qm,3,06KK,qm_log_game_3,8,blast_step_6,17,30.9,942.5,257.8
9727,blast_step_8,113518,913,252,77753498,success,40,2386,262601,qm,3,06KK,qm_log_game_3,8,blast_step_7,17,38.79,951.5,256.9
9728,overkill_step,114518,913,252,77754498,overkill,-27,2359,263601,qm,3,06KK,qm_log_game_3,8,overkill_step_8,17,24.11,936.1,258.2
9729,overkill_step,115518,913,252,77755498,no_overkill,0,2359,264601,qm,3,06KK,qm_log_game_3,8,overkill_step_9,17,70.85,962.7,301.5
9743,activate_star,142601,650,514,77782578,-,0,2359,291684,qm,3,06KK,qm_log_game_3,2,activation,18,52.24,685.4,532.0
9744,blast_step_1,143610,650,514,77783578,failure,-3,2356,292693,qm,3,06KK,qm_log_game_3,2,blast_step_1,18,56.58,694.3,550.3
9745,blast_step_2,144612,650,514,77784578,success,15,2371,293695,qm,3,06KK,qm_log_game_3,2,blast_step_2,18,53.79,686.5,553.2
9746,blast_step_3,145614,650,514,77785578,success,30,2401,294697,qm,3,06KK,qm_log_game_3,2,blast_step_3,18,50.34,685.5,549.3
9747,blast_step_4,146619,650,514,77786618,success,10,2411,295702,qm,3,06KK,qm_log_game_3,2,blast_step_4,18,61.17,696.0,553.5
9748,blast_step_5,147620,650,514,77787618,success,40,2451,296703,qm,3,06KK,qm_log_game_3,2,blast_step_5,18,61.93,702.5,545.5
9749,blast_step_6,148623,650,514,77788618,failure,-21,2430,297706,qm,3,06KK,qm_log_game_3,2,blast_step_6,18,64.4,704.1,549.3
