event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,mode,n_game,subject,filename,n_star
blast_step_7,95755,740,668,211880364,success,40,340,93565,im,2,23MM,im_log_game_2,5
blast_step_8,96757,740,668,211881364,success,25,365,94567,im,2,23MM,im_log_game_2,5
overkill_step,97757,740,668,211882364,overkill,-24,341,95567,im,2,23MM,im_log_game_2,5
overkill_step,98760,740,668,211883364,no_overkill,0,341,96570,im,2,23MM,im_log_game_2,5
star_blasted,100760,740,668,211885364,-,0,341,98570,im,2,23MM,im_log_game_2,5
change_score,101061,740,668,211885687,-,215,341,98871,im,2,23MM,im_log_game_2,5
select_star,102186,580,828,211886804,-,0,341,99996,im,2,23MM,im_log_game_2,0
unselect_star,103126,580,828,211887764,-,0,341,100936,im,2,23MM,im_log_game_2,0
select_star,106670,580,828,211891284,-,0,341,104480,im,2,23MM,im_log_game_2,0
unselect_star,108084,580,828,211892724,-,0,341,105894,im,2,23MM,im_log_game_2,0
select_star,108668,580,828,211893284,-,0,341,106478,im,2,23MM,im_log_game_2,0
unselect_star,108803,580,828,211893444,-,0,341,106613,im,2,23MM,im_log_game_2,0
select_star,109985,580,828,211894604,-,0,341,107795,im,2,23MM,im_log_game_2,0
unselect_star,110284,580,828,211894924,-,0,341,108094,im,2,23MM,im_log_game_2,0
select_star,111308,580,828,211895924,-,0,341,109118,im,2,23MM,im_log_game_2,0
unselect_star,112524,580,828,211897164,-,0,341,110334,im,2,23MM,im_log_game_2,0
select_star,114350,580,828,211898964,-,0,341,112160,im,2,23MM,im_log_game_2,0
activate_star,115852,580,828,211900484,-,0,341,113662,im,2,23MM,im_log_game_2,0
blast_step_1,117858,580,828,211902484,success,5,346,115668,im,2,23MM,im_log_game_2,0
blast_step_2,118859,580,828,211903484,success,25,371,116669,im,2,23MM,im_log_game_2,0
blast_step_3,119863,580,828,211904484,success,35,406,117673,im,2,23MM,im_log_game_2,0
blast_step_4,120863,580,828,211905484,success,40,446,118673,im,2,23MM,im_log_game_2,0
blast_step_5,121864,580,828,211906484,success,90,536,119674,im,2,23MM,im_log_game_2,0
blast_step_6,122867,580,828,211907484,failure,-24,512,120677,im,2,23MM,im_log_game_2,0
blast_step_7,123872,580,828,211908484,failure,-24,488,121682,im,2,23MM,im_log_game_2,0
blast_step_8,124874,580,828,211909484,failure,-21,467,122684,im,2,23MM,im_log_game_2,0
overkill_step,125874,580,828,211910484,no_overkill,0,467,123684,im,2,23MM,im_log_game_2,0
star_blasted,127874,580,828,211912484,-,0,467,125684,im,2,23MM,im_log_game_2,0
change_score,128176,580,828,211912804,-,126,467,125986,im,2,23MM,im_log_game_2,0
select_star,129869,860,935,211914484,-,0,467,127679,im,2,23MM,im_log_game_2,8
activate_star,131367,860,935,211916004,-,0,467,129177,im,2,23MM,im_log_game_2,8
blast_step_1,132377,860,935,211917004,failure,-3,464,130187,im,2,23MM,im_log_game_2,8
blast_step_2,133378,860,935,211918004,failure,-9,455,131188,im,2,23MM,im_log_game_2,8
blast_step_3,134381,860,935,211919004,success,30,485,132191,im,2,23MM,im_log_game_2,8
blast_step_4,135382,860,935,211920004,success,30,515,133192,im,2,23MM,im_log_game_2,8
blast_step_5,136385,860,935,211921004,success,55,570,134195,im,2,23MM,im_log_game_2,8
blast_step_6,137389,860,935,211922004,success,25,595,135199,im,2,23MM,im_log_game_2,8
blast_step_7,138393,860,935,211923004,success,50,645,136203,im,2,23MM,im_log_game_2,8
blast_step_8,139396,860,935,211924004,failure,-27,618,137206,im,2,23MM,im_log_game_2,8
overkill_step,140396,860,935,211925004,no_overkill,0,618,138206,im,2,23MM,im_log_game_2,8
star_blasted,142397,860,935,211927004,-,0,618,140207,im,2,23MM,im_log_game_2,8
change_score,142698,860,935,211927324,-,151,618,140508,im,2,23MM,im_log_game_2,8
select_star,143509,1096,819,211928124,-,0,618,141319,im,2,23MM,im_log_game_2,12
unselect_star,144044,1096,819,211928684,-,0,618,141854,im,2,23MM,im_log_game_2,12
select_star,144669,1096,819,211929284,-,0,618,142479,im,2,23MM,im_log_game_2,12
unselect_star,144806,1096,819,211929444,-,0,618,142616,im,2,23MM,im_log_game_2,12
select_star,146786,1096,819,211931403,-,0,618,144596,im,2,23MM,im_log_game_2,12
activate_star,148287,1096,819,211932924,-,0,618,146097,im,2,23MM,im_log_game_2,12
blast_step_1,149296,1096,819,211933924,failure,-3,615,147106,im,2,23MM,im_log_game_2,12
blast_step_2,150298,1096,819,211934923,success,25,640,148108,im,2,23MM,im_log_game_2,12
blast_step_3,151298,1096,819,211935924,success,25,665,149108,im,2,23MM,im_log_game_2,12
blast_step_4,152298,1096,819,211936924,success,40,705,150108,im,2,23MM,im_log_game_2,12
blast_step_5,153298,1096,819,211937924,success,30,735,151108,im,2,23MM,im_log_game_2,12
blast_step_6,154300,1096,819,211938924,failure,-30,705,152110,im,2,23MM,im_log_game_2,12
blast_step_7,155302,1096,819,211939924,success,55,760,153112,im,2,23MM,im_log_game_2,12
blast_step_8,156303,1096,819,211940924,failure,-54,706,154113,im,2,23MM,im_log_game_2,12
overkill_step,157303,1096,819,211941923,no_overkill,0,706,155113,im,2,23MM,im_log_game_2,12
star_blasted,159303,1096,819,211943923,-,0,706,157113,im,2,23MM,im_log_game_2,12
change_score,159604,1096,819,211944243,-,88,706,157414,im,2,23MM,im_log_game_2,12
select_star,163709,1310,797,211948323,-,0,706,161519,im,2,23MM,im_log_game_2,17
activate_star,165208,1310,797,211949803,-,0,706,163018,im,2,23MM,im_log_game_2,17
blast_step_1,166214,1310,797,211950843,failure,-9,697,164024,im,2,23MM,im_log_game_2,17
blast_step_2,167217,1310,797,211951844,success,15,712,165027,im,2,23MM,im_log_game_2,17
blast_step_3,168217,1310,797,211952843,failure,-6,706,166027,im,2,23MM,im_log_game_2,17
blast_step_4,169222,1310,797,211953843,failure,-15,691,167032,im,2,23MM,im_log_game_2,17
blast_step_5,170226,1310,797,211954843,failure,-3,688,168036,im,2,23MM,im_log_game_2,17
blast_step_6,171229,1310,797,211955843,success,20,708,169039,im,2,23MM,im_log_game_2,17
blast_step_7,172230,1310,797,211956843,failure,-27,681,170040,im,2,23MM,im_log_game_2,17
blast_step_8,173230,1310,797,211957843,success,60,741,171040,im,2,23MM,im_log_game_2,17
overkill_step,174235,1310,797,211958843,overkill,-33,708,172045,im,2,23MM,im_log_game_2,17
overkill_step,175240,1310,797,211959843,no_overkill,0,708,173050,im,2,23MM,im_log_game_2,17
star_blasted,177242,1310,797,211961843,-,0,708,175052,im,2,23MM,im_log_game_2,17
change_score,177544,1310,797,211962163,-,2,708,175354,im,2,23MM,im_log_game_2,17
end_game,178049,0,0,211962683,-,0,708,175859,im,2,23MM,im_log_game_2,-1
start_game,1836,0,0,211964523,-,0,0,175859,im,2,23MM,im_log_game_2,-1
select_star,7973,1223,379,211970683,-,0,708,181996,im,2,23MM,im_log_game_2,15
activate_star,9471,1223,379,211972203,-,0,708,183494,im,2,23MM,im_log_game_2,15
blast_step_1,10473,1223,379,211973203,failure,-3,705,184496,im,2,23MM,im_log_game_2,15
blast_step_2,11473,1223,379,211974203,failure,-12,693,185496,im,2,23MM,im_log_game_2,15
blast_step_3,12474,1223,379,211975203,success,30,723,186497,im,2,23MM,im_log_game_2,15
blast_step_4,13475,1223,379,211976203,success,40,763,187498,im,2,23MM,im_log_game_2,15
blast_step_5,14475,1223,379,211977203,success,40,803,188498,im,2,23MM,im_log_game_2,15
blast_step_6,15475,1223,379,211978203,success,50,853,189498,im,2,23MM,im_log_game_2,15
blast_step_7,16479,1223,379,211979203,success,50,903,190502,im,2,23MM,im_log_game_2,15
blast_step_8,17483,1223,379,211980203,success,65,968,191506,im,2,23MM,im_log_game_2,15
overkill_step,18483,1223,379,211981203,no_overkill,0,968,192506,im,2,23MM,im_log_game_2,15
star_blasted,20487,1223,379,211983203,-,0,968,194510,im,2,23MM,im_log_game_2,15
change_score,20787,1223,379,211983523,-,260,968,194810,im,2,23MM,im_log_game_2,15
select_star,21931,1017,324,211984643,-,0,968,195954,im,2,23MM,im_log_game_2,11
unselect_star,22026,1017,324,211984763,-,0,968,196049,im,2,23MM,im_log_game_2,11
select_star,23172,1017,324,211985883,-,0,968,197195,im,2,23MM,im_log_game_2,11
activate_star,24673,1017,324,211987403,-,0,968,198696,im,2,23MM,im_log_game_2,11
skipped_blast_step,25681,1017,324,211988403,-,0,968,199704,im,2,23MM,im_log_game_2,11
blast_step_2,25681,1017,324,211988403,failure,-9,959,199704,im,2,23MM,im_log_game_2,11
blast_step_3,26683,1017,324,211989403,success,25,984,200706,im,2,23MM,im_log_game_2,11
blast_step_4,27683,1017,324,211990403,success,15,999,201706,im,2,23MM,im_log_game_2,11
blast_step_5,28683,1017,324,211991403,success,15,1014,202706,im,2,23MM,im_log_game_2,11
blast_step_6,29687,1017,324,211992403,success,50,1064,203710,im,2,23MM,im_log_game_2,11
blast_step_7,30687,1017,324,211993403,success,75,1139,204710,im,2,23MM,im_log_game_2,11
blast_step_8,31688,1017,324,211994403,success,45,1184,205711,im,2,23MM,im_log_game_2,11
overkill_step,32689,1017,324,211995403,no_overkill,0,1184,206712,im,2,23MM,im_log_game_2,11
star_blasted,34694,1017,324,211997403,-,0,1184,208717,im,2,23MM,im_log_game_2,11
change_score,34999,1017,324,211997723,-,216,1184,209022,im,2,23MM,im_log_game_2,11
select_star,40048,647,209,212002763,-,0,1184,214071,im,2,23MM,im_log_game_2,4
activate_star,41551,647,209,212004283,-,0,1184,215574,im,2,23MM,im_log_game_2,4
blast_step_1,42558,647,209,212005283,failure,-6,1178,216581,im,2,23MM,im_log_game_2,4
blast_step_2,43559,647,209,212006283,success,5,1183,217582,im,2,23MM,im_log_game_2,4
blast_step_3,44559,647,209,212007283,success,35,1218,218582,im,2,23MM,im_log_game_2,4
blast_step_4,45559,647,209,212008283,success,35,1253,219582,im,2,23MM,im_log_game_2,4
blast_step_5,46562,647,209,212009283,success,60,1313,220585,im,2,23MM,im_log_game_2,4
blast_step_6,47562,647,209,212010283,success,45,1358,221585,im,2,23MM,im_log_game_2,4
blast_step_7,48566,647,209,212011291,success,65,1423,222589,im,2,23MM,im_log_game_2,4
blast_step_8,49570,647,209,212012283,success,95,1518,223593,im,2,23MM,im_log_game_2,4
overkill_step,50570,647,209,212013286,no_overkill,0,1518,224593,im,2,23MM,im_log_game_2,4
star_blasted,52574,647,209,212015283,-,0,1518,226597,im,2,23MM,im_log_game_2,4
change_score,52876,647,209,212015603,-,334,1518,226899,im,2,23MM,im_log_game_2,4
select_star,58853,811,536,212021563,-,0,1518,232876,im,2,23MM,im_log_game_2,6
activate_star,60354,811,536,212023083,-,0,1518,234377,im,2,23MM,im_log_game_2,6
blast_step_1,61360,811,536,212024083,success,5,1523,235383,im,2,23MM,im_log_game_2,6
blast_step_2,62360,811,536,212025083,failure,-9,1514,236383,im,2,23MM,im_log_game_2,6
blast_step_3,63363,811,536,212026083,success,50,1564,237386,im,2,23MM,im_log_game_2,6
blast_step_4,64364,811,536,212027083,success,10,1574,238387,im,2,23MM,im_log_game_2,6
blast_step_5,65367,811,536,212028083,success,45,1619,239390,im,2,23MM,im_log_game_2,6
blast_step_6,66372,811,536,212029083,success,35,1654,240395,im,2,23MM,im_log_game_2,6
blast_step_7,67376,811,536,212030083,success,45,1699,241399,im,2,23MM,im_log_game_2,6
blast_step_8,68377,811,536,212031083,success,65,1764,242400,im,2,23MM,im_log_game_2,6
overkill_step,69381,811,536,212032083,no_overkill,0,1764,243404,im,2,23MM,im_log_game_2,6
star_blasted,71381,811,536,212034083,-,0,1764,245404,im,2,23MM,im_log_game_2,6
change_score,71685,811,536,212034403,-,246,1764,245708,im,2,23MM,im_log_game_2,6
select_star,72889,587,621,212035603,-,0,1764,246912,im,2,23MM,im_log_game_2,1
unselect_star,72946,587,621,212035683,-,0,1764,246969,im,2,23MM,im_log_game_2,1
select_star,74971,587,621,212037683,-,0,1764,248994,im,2,23MM,im_log_game_2,1
activate_star,76469,587,621,212039203,-,0,1764,250492,im,2,23MM,im_log_game_2,1
skipped_blast_step,77479,587,621,212040203,-,0,1764,251502,im,2,23MM,im_log_game_2,1
blast_step_2,77479,587,621,212040203,failure,-9,1755,251502,im,2,23MM,im_log_game_2,1
blast_step_3,78479,587,621,212041203,success,40,1795,252502,im,2,23MM,im_log_game_2,1
blast_step_4,79480,587,621,212042203,failure,-36,1759,253503,im,2,23MM,im_log_game_2,1
blast_step_5,80484,587,621,212043203,success,35,1794,254507,im,2,23MM,im_log_game_2,1
blast_step_6,81486,587,621,212044203,success,50,1844,255509,im,2,23MM,im_log_game_2,1
blast_step_7,82487,587,621,212045203,success,70,1914,256510,im,2,23MM,im_log_game_2,1
blast_step_8,83488,587,621,212046203,success,55,1969,257511,im,2,23MM,im_log_game_2,1
overkill_step,84488,587,621,212047203,no_overkill,0,1969,258511,im,2,23MM,im_log_game_2,1
star_blasted,86488,587,621,212049203,-,0,1969,260511,im,2,23MM,im_log_game_2,1
change_score,86791,587,621,212049523,-,205,1969,260814,im,2,23MM,im_log_game_2,1
select_star,88126,879,848,212050843,-,0,1969,262149,im,2,23MM,im_log_game_2,9
activate_star,89631,879,848,212052363,-,0,1969,263654,im,2,23MM,im_log_game_2,9
skipped_blast_step,90638,879,848,212053363,-,0,1969,264661,im,2,23MM,im_log_game_2,9
blast_step_2,90638,879,848,212053363,failure,-9,1960,264661,im,2,23MM,im_log_game_2,9
blast_step_3,91639,879,848,212054363,failure,-6,1954,265662,im,2,23MM,im_log_game_2,9
blast_step_4,92639,879,848,212055365,success,25,1979,266662,im,2,23MM,im_log_game_2,9
blast_step_5,93642,879,848,212056363,success,25,2004,267665,im,2,23MM,im_log_game_2,9
blast_step_6,94646,879,848,212057363,failure,-18,1986,268669,im,2,23MM,im_log_game_2,9
blast_step_7,95651,879,848,212058363,failure,-30,1956,269674,im,2,23MM,im_log_game_2,9
blast_step_8,96655,879,848,212059363,failure,-33,1923,270678,im,2,23MM,im_log_game_2,9
overkill_step,97656,879,848,212060363,no_overkill,0,1923,271679,im,2,23MM,im_log_game_2,9
star_blasted,99657,879,848,212062363,-,0,1923,273680,im,2,23MM,im_log_game_2,9
change_score,99960,879,848,212062683,-,-46,1923,273983,im,2,23MM,im_log_game_2,9
select_star,100727,1324,875,212063443,-,0,1923,274750,im,2,23MM,im_log_game_2,18
unselect_star,100786,1324,875,212063523,-,0,1923,274809,im,2,23MM,im_log_game_2,18
select_star,101329,1161,640,212064043,-,0,1923,275352,im,2,23MM,im_log_game_2,14
unselect_star,101908,1161,640,212064643,-,0,1923,275931,im,2,23MM,im_log_game_2,14
select_star,103212,1161,640,212065923,-,0,1923,277235,im,2,23MM,im_log_game_2,14
activate_star,104710,1161,640,212067443,-,0,1923,278733,im,2,23MM,im_log_game_2,14
blast_step_1,105716,1161,640,212068443,success,10,1933,279739,im,2,23MM,im_log_game_2,14
blast_step_2,106720,1161,640,212069443,success,25,1958,280743,im,2,23MM,im_log_game_2,14
blast_step_3,107722,1161,640,212070443,success,5,1963,281745,im,2,23MM,im_log_game_2,14
blast_step_4,108723,1161,640,212071443,success,35,1998,282746,im,2,23MM,im_log_game_2,14
blast_step_5,109725,1161,640,212072443,success,25,2023,283748,im,2,23MM,im_log_game_2,14
blast_step_6,110729,1161,640,212073443,success,85,2108,284752,im,2,23MM,im_log_game_2,14
blast_step_7,111729,1161,640,212074443,success,20,2128,285752,im,2,23MM,im_log_game_2,14
blast_step_8,112734,1161,640,212075443,success,45,2173,286757,im,2,23MM,im_log_game_2,14
overkill_step,113734,1161,640,212076443,no_overkill,0,2173,287757,im,2,23MM,im_log_game_2,14
star_blasted,115737,1161,640,212078443,-,0,2173,289760,im,2,23MM,im_log_game_2,14
change_score,116040,1161,640,212078763,-,250,2173,290063,im,2,23MM,im_log_game_2,14
select_star,119728,1324,875,212082443,-,0,2173,293751,im,2,23MM,im_log_game_2,18
activate_star,121231,1324,875,212083963,-,0,2173,295254,im,2,23MM,im_log_game_2,18
blast_step_1,122237,1324,875,212084962,failure,-6,2167,296260,im,2,23MM,im_log_game_2,18
blast_step_2,123239,1324,875,212085962,failure,-3,2164,297262,im,2,23MM,im_log_game_2,18
blast_step_3,124239,1324,875,212086962,failure,-3,2161,298262,im,2,23MM,im_log_game_2,18
blast_step_4,125241,1324,875,212087962,failure,-24,2137,299264,im,2,23MM,im_log_game_2,18
blast_step_5,126246,1324,875,212088962,success,25,2162,300269,im,2,23MM,im_log_game_2,18
blast_step_6,127249,1324,875,212089962,success,60,2222,301272,im,2,23MM,im_log_game_2,18
blast_step_7,128251,1324,875,212090962,failure,-33,2189,302274,im,2,23MM,im_log_game_2,18
blast_step_8,129251,1324,875,212091962,failure,-33,2156,303274,im,2,23MM,im_log_game_2,18
overkill_step,130253,1324,875,212092962,no_overkill,0,2156,304276,im,2,23MM,im_log_game_2,18
star_blasted,132258,1324,875,212094962,-,0,2156,306281,im,2,23MM,im_log_game_2,18
change_score,132562,1324,875,212095282,-,-17,2156,306585,im,2,23MM,im_log_game_2,18
select_star,133065,1255,163,212095762,-,0,2156,307088,im,2,23MM,im_log_game_2,16
unselect_star,133186,1255,163,212095923,-,0,2156,307209,im,2,23MM,im_log_game_2,16
select_star,135007,1255,163,212097722,-,0,2156,309030,im,2,23MM,im_log_game_2,16
activate_star,136510,1255,163,212099242,-,0,2156,310533,im,2,23MM,im_log_game_2,16
skipped_blast_step,137513,1255,163,212100242,-,0,2156,311536,im,2,23MM,im_log_game_2,16
blast_step_2,137513,1255,163,212100242,failure,-9,2147,311536,im,2,23MM,im_log_game_2,16
blast_step_3,138516,1255,163,212101243,success,35,2182,312539,im,2,23MM,im_log_game_2,16
blast_step_4,139519,1255,163,212102242,success,15,2197,313542,im,2,23MM,im_log_game_2,16
blast_step_5,140521,1255,163,212103242,success,35,2232,314544,im,2,23MM,im_log_game_2,16
blast_step_6,141521,1255,163,212104243,success,50,2282,315544,im,2,23MM,im_log_game_2,16
blast_step_7,142523,1255,163,212105242,success,65,2347,316546,im,2,23MM,im_log_game_2,16
blast_step_8,143523,1255,163,212106242,success,45,2392,317546,im,2,23MM,im_log_game_2,16
overkill_step,144524,1255,163,212107242,no_overkill,0,2392,318547,im,2,23MM,im_log_game_2,16
star_blasted,146524,1255,163,212109242,-,0,2392,320547,im,2,23MM,im_log_game_2,16
change_score,146828,1255,163,212109563,-,236,2392,320851,im,2,23MM,im_log_game_2,16
select_star,150572,603,895,212113282,-,0,2392,324595,im,2,23MM,im_log_game_2,2
activate_star,152069,603,895,212114802,-,0,2392,326092,im,2,23MM,im_log_game_2,2
skipped_blast_step,153077,603,895,212115803,-,0,2392,327100,im,2,23MM,im_log_game_2,2
blast_step_2,153077,603,895,212115803,failure,-3,2389,327100,im,2,23MM,im_log_game_2,2
blast_step_3,154082,603,895,212116802,success,30,2419,328105,im,2,23MM,im_log_game_2,2
blast_step_4,155085,603,895,212117802,failure,-21,2398,329108,im,2,23MM,im_log_game_2,2
blast_step_5,156086,603,895,212118802,failure,-24,2374,330109,im,2,23MM,im_log_game_2,2
blast_step_6,157086,603,895,212119802,failure,-48,2326,331109,im,2,23MM,im_log_game_2,2
blast_step_7,158091,603,895,212120802,success,30,2356,332114,im,2,23MM,im_log_game_2,2
blast_step_8,159091,603,895,212121802,failure,-39,2317,333114,im,2,23MM,im_log_game_2,2
overkill_step,160091,603,895,212122802,overkill,-15,2302,334114,im,2,23MM,im_log_game_2,2
overkill_step,161093,603,895,212123802,no_overkill,0,2302,335116,im,2,23MM,im_log_game_2,2
star_blasted,163097,603,895,212125802,-,0,2302,337120,im,2,23MM,im_log_game_2,2
change_score,163399,603,895,212126122,-,-90,2302,337422,im,2,23MM,im_log_game_2,2
end_game,163899,0,0,212126602,-,0,2302,337922,im,2,23MM,im_log_game_2,-1
start_game,2449,0,0,0,-,0,0,0,im,3,23MM,im_log_game_3,-1
select_star,3264,877,461,212496127,-,0,0,815,im,3,23MM,im_log_game_3,5
unselect_star,3278,877,461,212496167,-,0,0,829,im,3,23MM,im_log_game_3,5
select_star,5418,766,246,212498287,-,0,0,2969,im,3,23MM,im_log_game_3,4
activate_star,6919,766,246,212499807,-,0,0,4470,im,3,23MM,im_log_game_3,4
blast_step_1,7929,766,246,212500807,failure,-6,-6,5480,im,3,23MM,im_log_game_3,4
blast_step_2,8929,766,246,212501807,success,25,19,6480,im,3,23MM,im_log_game_3,4
blast_step_3,9931,766,246,212502807,success,35,54,7482,im,3,23MM,im_log_game_3,4
blast_step_4,10936,766,246,212503807,success,20,74,8487,im,3,23MM,im_log_game_3,4
blast_step_5,11937,766,246,212504807,success,30,104,9488,im,3,23MM,im_log_game_3,4
blast_step_6,12942,766,246,212505807,success,55,159,10493,im,3,23MM,im_log_game_3,4
blast_step_7,13943,766,246,212506807,failure,-36,123,11494,im,3,23MM,im_log_game_3,4
blast_step_8,14943,766,246,212507807,failure,-51,72,12494,im,3,23MM,im_log_game_3,4
overkill_step,15944,766,246,212508807,no_overkill,0,72,13495,im,3,23MM,im_log_game_3,4
star_blasted,17945,766,246,212510807,-,0,72,15496,im,3,23MM,im_log_game_3,4
change_score,18249,766,246,212511127,-,72,72,15800,im,3,23MM,im_log_game_3,4
select_star,18751,982,227,212511607,-,0,72,16302,im,3,23MM,im_log_game_3,10
activate_star,20252,982,227,212513127,-,0,72,17803,im,3,23MM,im_log_game_3,10
skipped_blast_step,21265,982,227,212514127,-,0,72,18816,im,3,23MM,im_log_game_3,10
blast_step_2,21265,982,227,212514127,failure,-15,57,18816,im,3,23MM,im_log_game_3,10
blast_step_3,22270,982,227,212515127,failure,-21,36,19821,im,3,23MM,im_log_game_3,10
blast_step_4,23274,982,227,212516127,success,40,76,20825,im,3,23MM,im_log_game_3,10
blast_step_5,24274,982,227,212517126,success,70,146,21825,im,3,23MM,im_log_game_3,10
blast_step_6,25279,982,227,212518167,success,35,181,22830,im,3,23MM,im_log_game_3,10
blast_step_7,26281,982,227,212519166,success,45,226,23832,im,3,23MM,im_log_game_3,10
blast_step_8,27282,982,227,212520166,failure,-30,196,24833,im,3,23MM,im_log_game_3,10
overkill_step,28284,982,227,212521166,no_overkill,0,196,25835,im,3,23MM,im_log_game_3,10
star_blasted,30288,982,227,212523166,-,0,196,27839,im,3,23MM,im_log_game_3,10
change_score,30589,982,227,212523446,-,124,196,28140,im,3,23MM,im_log_game_3,10
select_star,31092,1242,295,212523977,-,0,196,28643,im,3,23MM,im_log_game_3,16
activate_star,32597,1242,295,212525486,-,0,196,30148,im,3,23MM,im_log_game_3,16
skipped_blast_step,33604,1242,295,212526487,-,0,196,31155,im,3,23MM,im_log_game_3,16
blast_step_2,33604,1242,295,212526487,failure,-12,184,31155,im,3,23MM,im_log_game_3,16
blast_step_3,34606,1242,295,212527486,success,30,214,32157,im,3,23MM,im_log_game_3,16
blast_step_4,35612,1242,295,212528486,success,15,229,33163,im,3,23MM,im_log_game_3,16
blast_step_5,36614,1242,295,212529486,success,40,269,34165,im,3,23MM,im_log_game_3,16
blast_step_6,37614,1242,295,212530486,success,40,309,35165,im,3,23MM,im_log_game_3,16
blast_step_7,38616,1242,295,212531486,success,50,359,36167,im,3,23MM,im_log_game_3,16
blast_step_8,39620,1242,295,212532486,failure,-33,326,37171,im,3,23MM,im_log_game_3,16
overkill_step,40621,1242,295,212533486,no_overkill,0,326,38172,im,3,23MM,im_log_game_3,16
star_blasted,42625,1242,295,212535487,-,0,326,40176,im,3,23MM,im_log_game_3,16
change_score,42929,1242,295,212535806,-,130,326,40480,im,3,23MM,im_log_game_3,16
select_star,43436,877,461,212536327,-,0,326,40987,im,3,23MM,im_log_game_3,5
activate_star,44934,877,461,212537806,-,0,326,42485,im,3,23MM,im_log_game_3,5
blast_step_1,45938,877,461,212538806,failure,-3,323,43489,im,3,23MM,im_log_game_3,5
blast_step_2,46938,877,461,212539806,success,30,353,44489,im,3,23MM,im_log_game_3,5
blast_step_3,47938,877,461,212540806,success,40,393,45489,im,3,23MM,im_log_game_3,5
blast_step_4,48942,877,461,212541806,success,35,428,46493,im,3,23MM,im_log_game_3,5
blast_step_5,49948,877,461,212542806,success,35,463,47499,im,3,23MM,im_log_game_3,5
blast_step_6,50948,877,461,212543806,success,65,528,48499,im,3,23MM,im_log_game_3,5
blast_step_7,51952,877,461,212544807,success,55,583,49503,im,3,23MM,im_log_game_3,5
blast_step_8,52958,877,461,212545846,failure,-45,538,50509,im,3,23MM,im_log_game_3,5
overkill_step,53962,877,461,212546846,overkill,-30,508,51513,im,3,23MM,im_log_game_3,5
overkill_step,54964,877,461,212547846,overkill,-39,469,52515,im,3,23MM,im_log_game_3,5
overkill_step,55970,877,461,212548846,no_overkill,0,469,53521,im,3,23MM,im_log_game_3,5
star_blasted,57970,877,461,212550846,-,0,469,55521,im,3,23MM,im_log_game_3,5
change_score,58270,877,461,212551126,-,143,469,55821,im,3,23MM,im_log_game_3,5
select_star,61015,1105,457,212553886,-,0,469,58566,im,3,23MM,im_log_game_3,12
activate_star,62517,1105,457,212555406,-,0,469,60068,im,3,23MM,im_log_game_3,12
start_holiday_home,62517,1105,457,212555406,-,0,469,60068,im,3,23MM,im_log_game_3,12
end_holiday_home,70520,1105,457,212563406,-,0,469,68071,im,3,23MM,im_log_game_3,12
select_star,71022,1105,457,212563886,-,0,469,68573,im,3,23MM,im_log_game_3,12
activate_star,72522,1105,457,212565406,-,0,469,70073,im,3,23MM,im_log_game_3,12
blast_step_1,73525,1105,457,212566406,failure,-6,463,71076,im,3,23MM,im_log_game_3,12
blast_step_2,74525,1105,457,212567406,success,25,488,72076,im,3,23MM,im_log_game_3,12
blast_step_3,75525,1105,457,212568406,success,45,533,73076,im,3,23MM,im_log_game_3,12
blast_step_4,76525,1105,457,212569406,success,30,563,74076,im,3,23MM,im_log_game_3,12
blast_step_5,77525,1105,457,212570406,failure,-12,551,75076,im,3,23MM,im_log_game_3,12
blast_step_6,78526,1105,457,212571406,failure,-15,536,76077,im,3,23MM,im_log_game_3,12
blast_step_7,79531,1105,457,212572406,failure,-24,512,77082,im,3,23MM,im_log_game_3,12
blast_step_8,80531,1105,457,212573408,failure,-21,491,78082,im,3,23MM,im_log_game_3,12
overkill_step,81533,1105,457,212574406,no_overkill,0,491,79084,im,3,23MM,im_log_game_3,12
star_blasted,83534,1105,457,212576406,-,0,491,81085,im,3,23MM,im_log_game_3,12
change_score,83834,1105,457,212576686,-,22,491,81385,im,3,23MM,im_log_game_3,12
select_star,90546,1296,546,212583406,-,0,491,88097,im,3,23MM,im_log_game_3,18
activate_star,92041,1296,546,212584926,-,0,491,89592,im,3,23MM,im_log_game_3,18
start_holiday_home,92041,1296,546,212584926,-,0,491,89592,im,3,23MM,im_log_game_3,18
end_holiday_home,100043,1296,546,212592926,-,0,491,97594,im,3,23MM,im_log_game_3,18
select_star,101057,1296,546,212593926,-,0,491,98608,im,3,23MM,im_log_game_3,18
activate_star,102558,1296,546,212595446,-,0,491,100109,im,3,23MM,im_log_game_3,18
start_holiday_home,102558,1296,546,212595446,-,0,491,100109,im,3,23MM,im_log_game_3,18
end_holiday_home,110562,1296,546,212603446,-,0,491,108113,im,3,23MM,im_log_game_3,18
select_star,113022,1210,815,212605886,-,0,491,110573,im,3,23MM,im_log_game_3,15
unselect_star,113078,1210,815,212605966,-,0,491,110629,im,3,23MM,im_log_game_3,15
select_star,114503,1210,815,212607366,-,0,491,112054,im,3,23MM,im_log_game_3,15
activate_star,116001,1210,815,212608886,-,0,491,113552,im,3,23MM,im_log_game_3,15
blast_step_1,117005,1210,815,212609886,failure,-3,488,114556,im,3,23MM,im_log_game_3,15
blast_step_2,118006,1210,815,212610886,success,20,508,115557,im,3,23MM,im_log_game_3,15
