index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,gaze_path
37543,activate_star,41175,813,723,274421852,-,0,314,39006,qm,2,24EK,qm_log_game_2,8,holiday_home,2,0.0,46.57,796.6,679.6,358.77,74.68,216.725,81.4,35.0,58.2,81.4,88.60564316114409,815.85,682.1,20.96,2016.4
37560,activate_star,65173,993,926,274445892,-,0,653,63004,qm,2,24EK,qm_log_game_2,13,holiday_home,3,0.0,41.55,984.8,888.6,166.53,109.93,138.23000000000002,49.3,43.2,46.25,49.3,65.54944698470003,1000.3,867.1,28.4,1664.37
37576,activate_star,106942,590,149,274487653,-,0,653,104773,qm,2,24EK,qm_log_game_2,2,blast,4,0.0,13.12,592.5,137.1,28.73,30.16,29.445,19.5,23.0,21.25,23.0,30.153772566629204,590.95,136.3,7.34,1359.69
37589,activate_star,120279,1239,547,274500972,-,0,1007,118110,qm,2,24EK,qm_log_game_2,18,blast,5,0.0,26.91,1214.4,545.5,89.25,138.91,114.08,35.8,39.7,37.75,39.7,53.45774031887244,1220.9,546.0,13.44,1447.19
37603,activate_star,134611,567,416,274515332,-,0,1148,132442,qm,2,24EK,qm_log_game_2,0,blast,6,0.0,55.72,549.4,364.0,84.38,59.18,71.78,40.2,35.8,38.0,40.2,53.830103102260544,553.0,351.1,18.05,1518.56
37616,activate_star,148254,636,918,274528972,-,0,1329,146085,qm,2,24EK,qm_log_game_2,4,holiday_home,7,0.0,60.22,639.3,861.6,309.05,110.04,209.54500000000002,81.0,39.2,60.1,81.0,89.98688793374288,637.2,884.4,27.48,2214.81
37634,activate_star,172411,993,926,274553132,-,0,1371,170242,qm,2,24EK,qm_log_game_2,13,blast,8,0.0,37.89,973.6,894.9,49.2,179.71,114.45500000000001,28.5,54.6,41.55,54.6,61.590664877073706,975.6,872.2,24.63,1300.26
37647,activate_star,186851,788,304,274567572,-,0,1676,184682,qm,2,24EK,qm_log_game_2,7,holiday_home,9,0.0,15.07,783.0,297.3,470.67,267.4,369.03499999999997,82.2,61.6,71.9,82.2,102.72000778816171,790.5,299.7,15.2,1263.07
37680,activate_star,245176,732,537,274625892,-,0,1778,243007,qm,2,24EK,qm_log_game_2,5,blast,10,0.0,53.46,734.4,486.9,121.0,178.8,149.9,46.3,55.3,50.8,55.3,72.12336653262935,733.8,494.6,19.4,1900.15
37695,activate_star,262015,1137,329,274642732,-,0,1870,259846,qm,2,24EK,qm_log_game_2,16,blast,11,0.0,31.32,1118.2,302.6,55.69,221.15,138.42000000000002,32.0,53.1,42.55,53.1,61.99685475893112,1129.2,327.2,26.8,1674.18
37710,activate_star,6694,761,618,274661291,-,0,1980,274205,qm,2,24EK,qm_log_game_2,6,blast,12,0.0,63.1,736.9,559.7,139.19,164.08,151.635,61.3,46.7,54.0,61.3,77.06218268385602,742.25,579.1,23.94,1970.85
37724,activate_star,21029,1335,911,274675611,-,0,2178,288540,qm,2,24EK,qm_log_game_2,19,blast,13,0.0,82.21,1273.1,857.1,131.23,32.96,82.095,43.3,22.6,32.95,43.3,48.84311619870296,1304.0,856.6,31.2,1450.27
37740,activate_star,37458,1104,285,274692051,-,0,2068,304969,qm,2,24EK,qm_log_game_2,15,blast,14,0.0,28.01,1099.4,308.3,186.48,139.33,162.905,45.1,45.9,45.5,45.9,64.34920356927505,1094.5,314.6,19.05,1494.31
37756,activate_star,54777,1217,561,274709371,-,0,2065,322288,qm,2,24EK,qm_log_game_2,17,blast,15,0.0,38.04,1221.6,523.9,70.93,40.94,55.935,32.2,29.0,30.6,32.2,43.33405127610388,1211.6,525.3,13.26,1554.05
37769,activate_star,70774,854,145,274725371,-,0,2164,338285,qm,2,24EK,qm_log_game_2,10,holiday_home,16,0.0,22.42,839.4,138.6,148.38,222.93,185.655,38.9,52.6,45.75,52.6,65.42147965309253,843.0,162.75,26.96,1397.24
37788,activate_star,97095,891,449,274751691,-,0,2135,364606,qm,2,24EK,qm_log_game_2,11,blast,17,0.0,14.18,879.8,447.3,84.23,391.9,238.065,37.6,96.9,67.25,96.9,103.93926110955378,905.1,431.8,32.61,1555.96
37801,activate_star,110895,568,422,274765491,-,0,2150,378406,qm,2,24EK,qm_log_game_2,1,holiday_home,18,0.0,30.23,572.0,393.5,186.25,70.78,128.515,75.6,37.8,56.699999999999996,75.6,84.52336954949205,563.1,399.7,14.22,1553.57
37819,activate_star,134246,1033,725,274788811,-,0,2225,401757,qm,2,24EK,qm_log_game_2,14,blast,19,0.0,20.13,1020.2,711.7,50.82,137.94,94.38,24.9,41.0,32.95,41.0,47.96884405528238,1033.6,692.7,24.27,1529.75
37837,activate_star,151613,611,870,274806211,-,0,2344,419124,qm,2,24EK,qm_log_game_2,3,blast,20,0.0,75.09,612.2,796.1,120.61,44.41,82.50999999999999,60.0,31.4,45.7,60.0,67.71971647902846,609.3,804.7,11.68,2125.31
37851,activate_star,166220,835,940,274820811,-,0,2528,433731,qm,2,24EK,qm_log_game_2,9,blast,21,0.0,63.92,812.3,881.7,378.91,48.0,213.455,66.4,27.3,46.85,66.4,71.79310551856634,800.4,882.5,14.64,1961.91
37867,activate_star,4117,951,496,275293199,-,0,0,2009,qm,3,24EK,qm_log_game_3,9,blast,1,,,,,,,,,,,,,,,,
37883,activate_star,22627,865,907,275311719,-,0,-107,20519,qm,3,24EK,qm_log_game_3,7,blast,2,,,,,,,,,,,,,,,,
37899,activate_star,40267,663,754,275329358,-,0,-33,38159,qm,3,24EK,qm_log_game_3,3,holiday_home,3,0.0,50.6,630.0,717.1,188.27,334.96,261.615,56.8,58.6,57.7,58.6,81.61004840091691,648.3,730.4,27.23,1697.04
37920,activate_star,76672,1349,238,275365758,-,0,297,74564,qm,3,24EK,qm_log_game_3,19,blast,4,0.0,54.9,1330.6,286.2,221.75,707.91,464.83,111.7,128.7,120.19999999999999,128.7,170.41296899003902,1326.7,298.1,17.94,1589.53
37936,activate_star,92186,1301,752,275381278,-,0,330,90078,qm,3,24EK,qm_log_game_3,18,blast,5,0.0,33.36,1279.8,742.0,222.05,669.55,445.79999999999995,69.8,118.7,94.25,118.7,137.701597666839,1266.1,743.2,16.14,1698.4
