event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,mode,n_game,subject,filename,n_star
blast_step_2,33523,746,880,0,success,25,252,23810,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_3,34523,746,880,0,success,35,287,24810,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_4,35523,746,880,0,success,35,322,25810,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_5,36523,746,880,0,success,45,367,26810,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_6,37525,746,880,0,success,40,407,27812,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_7,38525,746,880,0,success,45,452,28812,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_8,39525,746,880,0,failure,-24,428,29812,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,40525,746,880,0,overkill,-15,413,30812,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,41525,746,880,0,overkill,-21,392,31812,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,42525,746,880,0,no_overkill,0,392,32812,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
star_blasted,44526,746,880,0,-,0,392,34813,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
change_score,44826,746,880,0,-,175,392,35113,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,45327,822,684,0,-,0,392,35614,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
start_holiday_home,46827,822,684,0,-,0,392,37114,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
end_holiday_home,54829,822,684,0,-,0,392,45116,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,55330,822,684,0,-,0,392,45617,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_1,58835,822,684,0,failure,-3,389,49122,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_2,59835,822,684,0,success,10,399,50122,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_3,60837,822,684,0,success,25,424,51124,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_4,61837,822,684,0,failure,-24,400,52124,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_5,62837,822,684,0,success,15,415,53124,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_6,63837,822,684,0,success,40,455,54124,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_7,64838,822,684,0,success,65,520,55125,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_8,65838,822,684,0,success,30,550,56125,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,66838,822,684,0,overkill,-51,499,57125,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,67838,822,684,0,no_overkill,0,499,58125,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
star_blasted,69838,822,684,0,-,0,499,60125,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
change_score,70139,822,684,0,-,107,499,60426,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,70640,240,572,0,-,0,499,60927,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_1,74141,240,572,0,failure,0,499,64428,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_2,75141,240,572,0,success,30,529,65428,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_3,76141,240,572,0,success,20,549,66428,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_4,77141,240,572,0,failure,-15,534,67428,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_5,78141,240,572,0,failure,-24,510,68428,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_6,79142,240,572,0,failure,-21,489,69429,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_7,80142,240,572,0,failure,-30,459,70429,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_8,81142,240,572,0,success,50,509,71429,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,82142,240,572,0,no_overkill,0,509,72429,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
star_blasted,84143,240,572,0,-,0,509,74430,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
change_score,84443,240,572,0,-,10,509,74730,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,84945,337,295,0,-,0,509,75232,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
start_holiday_home,86445,337,295,0,-,0,509,76732,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
end_holiday_home,94447,337,295,0,-,0,509,84734,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,94947,337,295,0,-,0,509,85234,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
start_holiday_home,96447,337,295,0,-,0,509,86734,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
end_holiday_home,104448,337,295,0,-,0,509,94735,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,104949,337,295,0,-,0,509,95236,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_1,108450,337,295,0,failure,-3,506,98737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_2,109450,337,295,0,success,15,521,99737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_3,110450,337,295,0,success,30,551,100737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_4,111450,337,295,0,success,15,566,101737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_5,112450,337,295,0,success,40,606,102737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_6,113450,337,295,0,success,40,646,103737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_7,114450,337,295,0,failure,-24,622,104737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_8,115450,337,295,0,success,55,677,105737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,116450,337,295,0,overkill,-30,647,106737,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,117451,337,295,0,overkill,-30,617,107738,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,118453,337,295,0,no_overkill,0,617,108740,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
star_blasted,120453,337,295,0,-,0,617,110740,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
change_score,120753,337,295,0,-,108,617,111040,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,125755,537,501,0,-,0,617,116042,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_1,129255,537,501,0,failure,0,617,119542,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_2,130257,537,501,0,failure,-15,602,120544,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_3,131258,537,501,0,failure,-15,587,121545,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_4,132258,537,501,0,success,35,622,122545,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_5,133258,537,501,0,success,25,647,123545,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_6,134260,537,501,0,failure,-18,629,124547,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_7,135260,537,501,0,success,80,709,125547,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_8,136261,537,501,0,success,85,794,126548,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
overkill_step,137261,537,501,0,no_overkill,0,794,127548,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
star_blasted,139261,537,501,0,-,0,794,129548,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
change_score,139561,537,501,0,-,177,794,129848,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,140067,944,336,0,-,0,794,130354,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
start_holiday_home,141566,944,336,0,-,0,794,131853,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
end_holiday_home,149567,944,336,0,-,0,794,139854,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
select_star,150069,944,336,0,-,0,794,140356,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_1,153571,944,336,0,failure,-3,791,143858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_2,154571,944,336,0,failure,-12,779,144858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_3,155571,944,336,0,failure,-6,773,145858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_4,156571,944,336,0,failure,-21,752,146858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_5,157571,944,336,0,failure,-15,737,147858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_6,158571,944,336,0,failure,-30,707,148858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
blast_step_7,159571,944,336,0,failure,-33,674,149858,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
end_game,159927,0,0,0,-,0,674,150214,eeg,2,test4_eeg_opm,eeg_log_game_80,-1
start_game,8833,0,0,0,-,0,0,0,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
select_star,13832,1025,901,0,-,0,0,4999,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_1,17335,1025,901,0,failure,0,0,8502,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_2,18336,1025,901,0,failure,-24,-24,9503,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_3,19338,1025,901,0,failure,-21,-45,10505,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_4,20338,1025,901,0,failure,-27,-72,11505,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_5,21338,1025,901,0,failure,-36,-108,12505,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_6,22339,1025,901,0,failure,-48,-156,13506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_7,23339,1025,901,0,failure,-33,-189,14506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_8,24339,1025,901,0,failure,-21,-210,15506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,25339,1025,901,0,overkill,-15,-225,16506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,26339,1025,901,0,overkill,-15,-240,17506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,27339,1025,901,0,overkill,-6,-246,18506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,28339,1025,901,0,no_overkill,0,-246,19506,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
star_blasted,30340,1025,901,0,-,0,-246,21507,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
change_score,30642,1025,901,0,-,-246,-246,21809,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
select_star,31149,270,875,0,-,0,-246,22316,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_1,34645,270,875,0,failure,-9,-255,25812,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_2,35645,270,875,0,failure,0,-255,26812,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_3,36645,270,875,0,success,25,-230,27812,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_4,37645,270,875,0,failure,-21,-251,28812,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_5,38645,270,875,0,failure,-21,-272,29812,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_6,39645,270,875,0,failure,-36,-308,30812,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_7,40647,270,875,0,failure,-39,-347,31814,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_8,41647,270,875,0,failure,-39,-386,32814,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,42647,270,875,0,no_overkill,0,-386,33814,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
star_blasted,44647,270,875,0,-,0,-386,35814,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
change_score,44948,270,875,0,-,-140,-386,36115,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
select_star,45451,739,119,0,-,0,-386,36618,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_1,48955,739,119,0,failure,-6,-392,40122,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_2,49957,739,119,0,failure,-15,-407,41124,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_3,50958,739,119,0,failure,-27,-434,42125,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_4,51959,739,119,0,failure,-12,-446,43126,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_5,52959,739,119,0,success,70,-376,44126,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_6,53960,739,119,0,failure,-27,-403,45127,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_7,54960,739,119,0,failure,-30,-433,46127,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_8,55960,739,119,0,failure,-48,-481,47127,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,56960,739,119,0,no_overkill,0,-481,48127,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
star_blasted,58961,739,119,0,-,0,-481,50128,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
change_score,59261,739,119,0,-,-95,-481,50428,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
select_star,59763,576,433,0,-,0,-481,50930,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_1,63264,576,433,0,failure,0,-481,54431,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_2,64264,576,433,0,failure,-6,-487,55431,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_3,65264,576,433,0,failure,-18,-505,56431,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_4,66264,576,433,0,success,35,-470,57431,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_5,67264,576,433,0,success,60,-410,58431,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_6,68266,576,433,0,failure,-24,-434,59433,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_7,69266,576,433,0,failure,-39,-473,60433,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
blast_step_8,70266,576,433,0,failure,-54,-527,61433,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
overkill_step,71266,576,433,0,overkill,-63,-590,62433,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
end_game,71536,0,0,0,-,0,-590,62703,eeg,3,test4_eeg_opm,eeg_log_game_95,-1
start_game,15246,0,0,0,-,0,0,0,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,20246,720,624,0,-,0,0,5000,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,21746,720,624,0,-,0,0,6500,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,29748,720,624,0,-,0,0,14502,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,30249,720,624,0,-,0,0,15003,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,31749,720,624,0,-,0,0,16503,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,39751,720,624,0,-,0,0,24505,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,40251,720,624,0,-,0,0,25005,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_1,43754,720,624,0,success,5,5,28508,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_2,44754,720,624,0,success,10,15,29508,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_3,45754,720,624,0,success,30,45,30508,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_4,46755,720,624,0,success,50,95,31509,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_5,47755,720,624,0,success,35,130,32509,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_6,48755,720,624,0,success,25,155,33509,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_7,49755,720,624,0,success,75,230,34509,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_8,50755,720,624,0,success,60,290,35509,opm,1,test4_eeg_opm,opm_log_game_1,-1
overkill_step,51756,720,624,0,overkill,-18,272,36510,opm,1,test4_eeg_opm,opm_log_game_1,-1
overkill_step,52756,720,624,0,overkill,-24,248,37510,opm,1,test4_eeg_opm,opm_log_game_1,-1
overkill_step,53756,720,624,0,overkill,-30,218,38510,opm,1,test4_eeg_opm,opm_log_game_1,-1
overkill_step,54756,720,624,0,overkill,-27,191,39510,opm,1,test4_eeg_opm,opm_log_game_1,-1
star_blasted,57756,720,624,0,-,0,191,42510,opm,1,test4_eeg_opm,opm_log_game_1,-1
change_score,58056,720,624,0,-,191,191,42810,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,58560,502,571,0,-,0,191,43314,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,60060,502,571,0,-,0,191,44814,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,68063,502,571,0,-,0,191,52817,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,68564,502,571,0,-,0,191,53318,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_1,72065,502,571,0,success,5,196,56819,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_2,73066,502,571,0,success,40,236,57820,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_3,74067,502,571,0,success,25,261,58821,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_4,75067,502,571,0,success,65,326,59821,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_5,76067,502,571,0,success,50,376,60821,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_6,77068,502,571,0,success,50,426,61822,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_7,78068,502,571,0,failure,-21,405,62822,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_8,79069,502,571,0,success,35,440,63823,opm,1,test4_eeg_opm,opm_log_game_1,-1
overkill_step,80069,502,571,0,no_overkill,0,440,64823,opm,1,test4_eeg_opm,opm_log_game_1,-1
star_blasted,82070,502,571,0,-,0,440,66824,opm,1,test4_eeg_opm,opm_log_game_1,-1
change_score,82370,502,571,0,-,249,440,67124,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,82872,406,241,0,-,0,440,67626,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_1,86373,406,241,0,success,0,440,71127,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_2,87373,406,241,0,success,15,455,72127,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_3,88374,406,241,0,success,15,470,73128,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_4,89374,406,241,0,success,40,510,74128,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_5,90374,406,241,0,success,50,560,75128,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_6,91374,406,241,0,success,70,630,76128,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_7,92374,406,241,0,success,30,660,77128,opm,1,test4_eeg_opm,opm_log_game_1,-1
blast_step_8,93375,406,241,0,failure,-30,630,78129,opm,1,test4_eeg_opm,opm_log_game_1,-1
overkill_step,94375,406,241,0,no_overkill,0,630,79129,opm,1,test4_eeg_opm,opm_log_game_1,-1
star_blasted,96375,406,241,0,-,0,630,81129,opm,1,test4_eeg_opm,opm_log_game_1,-1
change_score,96677,406,241,0,-,190,630,81431,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,97179,757,173,0,-,0,630,81933,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,98679,757,173,0,-,0,630,83433,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,106681,757,173,0,-,0,630,91435,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,107185,757,173,0,-,0,630,91939,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,108683,757,173,0,-,0,630,93437,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,116684,757,173,0,-,0,630,101438,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,117185,757,173,0,-,0,630,101939,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,118685,757,173,0,-,0,630,103439,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,126688,757,173,0,-,0,630,111442,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,127188,757,173,0,-,0,630,111942,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,128688,757,173,0,-,0,630,113442,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,136690,757,173,0,-,0,630,121444,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,137191,757,173,0,-,0,630,121945,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,138691,757,173,0,-,0,630,123445,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,146693,757,173,0,-,0,630,131447,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,147196,757,173,0,-,0,630,131950,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,148695,757,173,0,-,0,630,133449,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,156697,757,173,0,-,0,630,141451,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,157197,757,173,0,-,0,630,141951,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,158698,757,173,0,-,0,630,143452,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,166700,757,173,0,-,0,630,151454,opm,1,test4_eeg_opm,opm_log_game_1,-1
select_star,167201,757,173,0,-,0,630,151955,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_holiday_home,168701,757,173,0,-,0,630,153455,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_holiday_home,176704,757,173,0,-,0,630,161458,opm,1,test4_eeg_opm,opm_log_game_1,-1
end_game,176809,0,0,0,-,0,630,161563,opm,1,test4_eeg_opm,opm_log_game_1,-1
start_game,9099,0,0,0,-,0,0,0,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,14101,948,153,0,-,0,0,5002,opm,2,test4_eeg_opm,opm_log_game_2,-1
start_holiday_home,15601,948,153,0,-,0,0,6502,opm,2,test4_eeg_opm,opm_log_game_2,-1
end_holiday_home,23603,948,153,0,-,0,0,14504,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,24105,948,153,0,-,0,0,15006,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_1,27606,948,153,0,success,0,0,18507,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_2,28606,948,153,0,success,25,25,19507,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_3,29606,948,153,0,success,10,35,20507,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_4,30607,948,153,0,success,60,95,21508,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_5,31607,948,153,0,success,45,140,22508,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_6,32607,948,153,0,success,65,205,23508,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_7,33607,948,153,0,success,50,255,24508,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_8,34607,948,153,0,success,75,330,25508,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,35607,948,153,0,no_overkill,0,330,26508,opm,2,test4_eeg_opm,opm_log_game_2,-1
star_blasted,37608,948,153,0,-,0,330,28509,opm,2,test4_eeg_opm,opm_log_game_2,-1
change_score,37908,948,153,0,-,330,330,28809,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,38410,857,481,0,-,0,330,29311,opm,2,test4_eeg_opm,opm_log_game_2,-1
start_holiday_home,39911,857,481,0,-,0,330,30812,opm,2,test4_eeg_opm,opm_log_game_2,-1
end_holiday_home,47913,857,481,0,-,0,330,38814,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,48413,857,481,0,-,0,330,39314,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_1,51915,857,481,0,success,5,335,42816,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_2,52917,857,481,0,success,10,345,43818,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_3,53917,857,481,0,success,45,390,44818,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_4,54917,857,481,0,success,45,435,45818,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_5,55918,857,481,0,success,55,490,46819,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_6,56919,857,481,0,success,35,525,47820,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_7,57920,857,481,0,success,90,615,48821,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_8,58920,857,481,0,success,70,685,49821,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,59920,857,481,0,overkill,-27,658,50821,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,60920,857,481,0,overkill,-54,604,51821,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,61920,857,481,0,overkill,-12,592,52821,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,62921,857,481,0,no_overkill,0,592,53822,opm,2,test4_eeg_opm,opm_log_game_2,-1
star_blasted,64921,857,481,0,-,0,592,55822,opm,2,test4_eeg_opm,opm_log_game_2,-1
change_score,65221,857,481,0,-,262,592,56122,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,65723,822,681,0,-,0,592,56624,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_1,69224,822,681,0,success,5,597,60125,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_2,70224,822,681,0,success,10,607,61125,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_3,71224,822,681,0,success,30,637,62125,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_4,72224,822,681,0,success,35,672,63125,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_5,73225,822,681,0,success,35,707,64126,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_6,74229,822,681,0,success,40,747,65130,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_7,75230,822,681,0,success,70,817,66131,opm,2,test4_eeg_opm,opm_log_game_2,-1
blast_step_8,76232,822,681,0,success,50,867,67133,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,77232,822,681,0,overkill,-30,837,68133,opm,2,test4_eeg_opm,opm_log_game_2,-1
overkill_step,78233,822,681,0,no_overkill,0,837,69134,opm,2,test4_eeg_opm,opm_log_game_2,-1
star_blasted,80233,822,681,0,-,0,837,71134,opm,2,test4_eeg_opm,opm_log_game_2,-1
change_score,80533,822,681,0,-,245,837,71434,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,81035,402,118,0,-,0,837,71936,opm,2,test4_eeg_opm,opm_log_game_2,-1
start_holiday_home,82536,402,118,0,-,0,837,73437,opm,2,test4_eeg_opm,opm_log_game_2,-1
end_holiday_home,90537,402,118,0,-,0,837,81438,opm,2,test4_eeg_opm,opm_log_game_2,-1
select_star,91038,402,118,0,-,0,837,81939,opm,2,test4_eeg_opm,opm_log_game_2,-1
start_holiday_home,92538,402,118,0,-,0,837,83439,opm,2,test4_eeg_opm,opm_log_game_2,-1
