event_name,decision,subject,condition,res_timestamp,n_star,n_game,filename
outer_band_2,1,01TG,qm,416443193,7,3,qm_log_game_3
outer_band_3,1,01TG,qm,416443193,7,3,qm_log_game_3
outer_band_4,1,01TG,qm,416443193,7,3,qm_log_game_3
inner_band_1,0,01TG,qm,416452059,12,3,qm_log_game_3
inner_band_2,1,01TG,qm,416453004,12,3,qm_log_game_3
inner_band_3,1,01TG,qm,416454036,12,3,qm_log_game_3
inner_band_4,1,01TG,qm,416455091,12,3,qm_log_game_3
inner_band_5,1,01TG,qm,416456015,12,3,qm_log_game_3
inner_band_6,1,01TG,qm,416457043,12,3,qm_log_game_3
inner_band_7,1,01TG,qm,416458086,12,3,qm_log_game_3
outer_band_1,1,01TG,qm,416459020,12,3,qm_log_game_3
outer_band_2,1,01TG,qm,416459020,12,3,qm_log_game_3
outer_band_3,0,01TG,qm,416459020,12,3,qm_log_game_3
outer_band_4,0,01TG,qm,416459020,12,3,qm_log_game_3
inner_band_1,0,01TG,qm,416465368,4,3,qm_log_game_3
inner_band_2,0,01TG,qm,416466400,4,3,qm_log_game_3
inner_band_3,1,01TG,qm,416467354,4,3,qm_log_game_3
inner_band_4,1,01TG,qm,416468379,4,3,qm_log_game_3
inner_band_5,1,01TG,qm,416469409,4,3,qm_log_game_3
inner_band_6,1,01TG,qm,416470353,4,3,qm_log_game_3
inner_band_7,1,01TG,qm,416471401,4,3,qm_log_game_3
inner_band_8,1,01TG,qm,416472419,4,3,qm_log_game_3
outer_band_1,1,01TG,qm,416473373,4,3,qm_log_game_3
outer_band_2,1,01TG,qm,416473373,4,3,qm_log_game_3
outer_band_3,0,01TG,qm,416473373,4,3,qm_log_game_3
outer_band_4,0,01TG,qm,416473373,4,3,qm_log_game_3
inner_band_1,1,01TG,qm,416479768,13,3,qm_log_game_3
inner_band_2,1,01TG,qm,416480711,13,3,qm_log_game_3
inner_band_3,1,01TG,qm,416481757,13,3,qm_log_game_3
inner_band_4,1,01TG,qm,416482688,13,3,qm_log_game_3
inner_band_5,1,01TG,qm,416483728,13,3,qm_log_game_3
inner_band_6,1,01TG,qm,416484771,13,3,qm_log_game_3
inner_band_7,1,01TG,qm,416485712,13,3,qm_log_game_3
inner_band_8,1,01TG,qm,416486761,13,3,qm_log_game_3
outer_band_1,1,01TG,qm,416487691,13,3,qm_log_game_3
outer_band_2,1,01TG,qm,416487691,13,3,qm_log_game_3
outer_band_3,0,01TG,qm,416487691,13,3,qm_log_game_3
outer_band_4,0,01TG,qm,416487691,13,3,qm_log_game_3
inner_band_1,0,01TG,qm,416494050,8,3,qm_log_game_3
inner_band_2,0,01TG,qm,416495091,8,3,qm_log_game_3
inner_band_3,1,01TG,qm,416496030,8,3,qm_log_game_3
inner_band_4,1,01TG,qm,416497061,8,3,qm_log_game_3
inner_band_5,1,01TG,qm,416498092,8,3,qm_log_game_3
inner_band_6,1,01TG,qm,416499048,8,3,qm_log_game_3
inner_band_7,1,01TG,qm,416500095,8,3,qm_log_game_3
inner_band_8,1,01TG,qm,416501058,8,3,qm_log_game_3
outer_band_1,1,01TG,qm,416502090,8,3,qm_log_game_3
outer_band_2,1,01TG,qm,416502090,8,3,qm_log_game_3
outer_band_3,0,01TG,qm,416502090,8,3,qm_log_game_3
outer_band_4,0,01TG,qm,416502090,8,3,qm_log_game_3
inner_band_1,1,01TG,qm,416508931,6,3,qm_log_game_3
inner_band_2,1,01TG,qm,416509949,6,3,qm_log_game_3
inner_band_3,1,01TG,qm,416511007,6,3,qm_log_game_3
inner_band_4,1,01TG,qm,416511939,6,3,qm_log_game_3
inner_band_5,1,01TG,qm,416512965,6,3,qm_log_game_3
inner_band_6,1,01TG,qm,416513934,6,3,qm_log_game_3
inner_band_7,1,01TG,qm,416514967,6,3,qm_log_game_3
inner_band_8,1,01TG,qm,416516019,6,3,qm_log_game_3
outer_band_1,1,01TG,qm,416516953,6,3,qm_log_game_3
outer_band_2,1,01TG,qm,416516953,6,3,qm_log_game_3
outer_band_3,1,01TG,qm,416516953,6,3,qm_log_game_3
outer_band_4,0,01TG,qm,416516953,6,3,qm_log_game_3
inner_band_1,1,01TG,qm,416524548,14,3,qm_log_game_3
inner_band_2,1,01TG,qm,416525498,14,3,qm_log_game_3
inner_band_3,1,01TG,qm,416526529,14,3,qm_log_game_3
inner_band_4,1,01TG,qm,416527564,14,3,qm_log_game_3
inner_band_5,1,01TG,qm,416528499,14,3,qm_log_game_3
inner_band_6,1,01TG,qm,416529547,14,3,qm_log_game_3
inner_band_7,1,01TG,qm,416530579,14,3,qm_log_game_3
inner_band_8,1,01TG,qm,416531517,14,3,qm_log_game_3
outer_band_1,1,01TG,qm,416532549,14,3,qm_log_game_3
outer_band_2,1,01TG,qm,416532549,14,3,qm_log_game_3
outer_band_3,0,01TG,qm,416532549,14,3,qm_log_game_3
outer_band_4,0,01TG,qm,416532549,14,3,qm_log_game_3
inner_band_1,0,01TG,qm,416538857,16,3,qm_log_game_3
inner_band_2,1,01TG,qm,416539891,16,3,qm_log_game_3
inner_band_3,1,01TG,qm,416540826,16,3,qm_log_game_3
inner_band_4,1,01TG,qm,416541865,16,3,qm_log_game_3
inner_band_5,1,01TG,qm,416542890,16,3,qm_log_game_3
inner_band_6,1,01TG,qm,416543850,16,3,qm_log_game_3
inner_band_7,1,01TG,qm,416544890,16,3,qm_log_game_3
outer_band_1,1,01TG,qm,416545852,16,3,qm_log_game_3
outer_band_2,1,01TG,qm,416545852,16,3,qm_log_game_3
outer_band_3,0,01TG,qm,416545852,16,3,qm_log_game_3
outer_band_4,0,01TG,qm,416545852,16,3,qm_log_game_3
inner_band_1,0,01TG,qm,416552612,17,3,qm_log_game_3
inner_band_2,1,01TG,qm,416553586,17,3,qm_log_game_3
inner_band_3,1,01TG,qm,416554609,17,3,qm_log_game_3
inner_band_4,1,01TG,qm,416555655,17,3,qm_log_game_3
inner_band_5,1,01TG,qm,416556591,17,3,qm_log_game_3
inner_band_6,1,01TG,qm,416557640,17,3,qm_log_game_3
inner_band_7,1,01TG,qm,416558483,17,3,qm_log_game_3
inner_band_8,1,01TG,qm,416559608,17,3,qm_log_game_3
outer_band_1,1,01TG,qm,416560659,17,3,qm_log_game_3
outer_band_2,1,01TG,qm,416560659,17,3,qm_log_game_3
outer_band_3,1,01TG,qm,416560659,17,3,qm_log_game_3
outer_band_4,0,01TG,qm,416560659,17,3,qm_log_game_3
inner_band_1,1,02ES,im,498452272,9,1,im_log_game_1
inner_band_2,1,02ES,im,498453272,9,1,im_log_game_1
inner_band_3,1,02ES,im,498454272,9,1,im_log_game_1
inner_band_4,1,02ES,im,498455272,9,1,im_log_game_1
inner_band_5,1,02ES,im,498456272,9,1,im_log_game_1
inner_band_6,1,02ES,im,498457272,9,1,im_log_game_1
inner_band_7,1,02ES,im,498458272,9,1,im_log_game_1
inner_band_8,1,02ES,im,498459272,9,1,im_log_game_1
outer_band_1,0,02ES,im,498460272,9,1,im_log_game_1
outer_band_2,0,02ES,im,498460272,9,1,im_log_game_1
outer_band_3,0,02ES,im,498460272,9,1,im_log_game_1
outer_band_4,0,02ES,im,498460272,9,1,im_log_game_1
inner_band_1,1,02ES,im,498465592,19,1,im_log_game_1
inner_band_2,1,02ES,im,498466592,19,1,im_log_game_1
inner_band_3,1,02ES,im,498467592,19,1,im_log_game_1
inner_band_4,1,02ES,im,498468592,19,1,im_log_game_1
inner_band_5,1,02ES,im,498469592,19,1,im_log_game_1
inner_band_6,0,02ES,im,498470592,19,1,im_log_game_1
inner_band_7,0,02ES,im,498471592,19,1,im_log_game_1
outer_band_1,0,02ES,im,498472592,19,1,im_log_game_1
outer_band_2,0,02ES,im,498472592,19,1,im_log_game_1
outer_band_3,0,02ES,im,498472592,19,1,im_log_game_1
outer_band_4,0,02ES,im,498472592,19,1,im_log_game_1
inner_band_1,1,02ES,im,498478033,5,1,im_log_game_1
inner_band_2,1,02ES,im,498479032,5,1,im_log_game_1
inner_band_3,1,02ES,im,498480032,5,1,im_log_game_1
inner_band_4,1,02ES,im,498481032,5,1,im_log_game_1
inner_band_5,1,02ES,im,498482032,5,1,im_log_game_1
inner_band_6,1,02ES,im,498483032,5,1,im_log_game_1
inner_band_7,1,02ES,im,498484032,5,1,im_log_game_1
outer_band_1,1,02ES,im,498485032,5,1,im_log_game_1
outer_band_2,1,02ES,im,498485032,5,1,im_log_game_1
outer_band_3,1,02ES,im,498485032,5,1,im_log_game_1
outer_band_4,0,02ES,im,498485032,5,1,im_log_game_1
inner_band_1,1,02ES,im,498502351,3,1,im_log_game_1
inner_band_2,1,02ES,im,498503351,3,1,im_log_game_1
inner_band_3,1,02ES,im,498504351,3,1,im_log_game_1
inner_band_4,1,02ES,im,498505392,3,1,im_log_game_1
inner_band_5,1,02ES,im,498506391,3,1,im_log_game_1
inner_band_6,1,02ES,im,498507391,3,1,im_log_game_1
inner_band_7,1,02ES,im,498508391,3,1,im_log_game_1
outer_band_1,0,02ES,im,498509391,3,1,im_log_game_1
outer_band_2,0,02ES,im,498509391,3,1,im_log_game_1
outer_band_3,0,02ES,im,498509391,3,1,im_log_game_1
outer_band_4,0,02ES,im,498509391,3,1,im_log_game_1
inner_band_1,0,02ES,im,498517511,17,1,im_log_game_1
inner_band_2,1,02ES,im,498518511,17,1,im_log_game_1
inner_band_3,1,02ES,im,498519511,17,1,im_log_game_1
inner_band_4,1,02ES,im,498520511,17,1,im_log_game_1
inner_band_5,1,02ES,im,498521511,17,1,im_log_game_1
inner_band_6,1,02ES,im,498522511,17,1,im_log_game_1
inner_band_7,0,02ES,im,498523511,17,1,im_log_game_1
inner_band_8,0,02ES,im,498524511,17,1,im_log_game_1
outer_band_1,0,02ES,im,498525511,17,1,im_log_game_1
outer_band_2,0,02ES,im,498525511,17,1,im_log_game_1
outer_band_3,0,02ES,im,498525511,17,1,im_log_game_1
outer_band_4,0,02ES,im,498525511,17,1,im_log_game_1
inner_band_1,1,02ES,im,498552631,2,1,im_log_game_1
inner_band_2,1,02ES,im,498553631,2,1,im_log_game_1
inner_band_3,1,02ES,im,498554631,2,1,im_log_game_1
inner_band_4,1,02ES,im,498555631,2,1,im_log_game_1
inner_band_5,1,02ES,im,498556631,2,1,im_log_game_1
inner_band_6,1,02ES,im,498557631,2,1,im_log_game_1
inner_band_7,1,02ES,im,498558631,2,1,im_log_game_1
inner_band_8,1,02ES,im,498559631,2,1,im_log_game_1
outer_band_1,0,02ES,im,498560631,2,1,im_log_game_1
outer_band_2,0,02ES,im,498560631,2,1,im_log_game_1
outer_band_3,0,02ES,im,498560631,2,1,im_log_game_1
outer_band_4,0,02ES,im,498560631,2,1,im_log_game_1
inner_band_1,1,02ES,im,498565951,16,1,im_log_game_1
inner_band_2,1,02ES,im,498566951,16,1,im_log_game_1
inner_band_3,1,02ES,im,498567951,16,1,im_log_game_1
inner_band_4,1,02ES,im,498568951,16,1,im_log_game_1
inner_band_5,1,02ES,im,498569952,16,1,im_log_game_1
inner_band_6,1,02ES,im,498570951,16,1,im_log_game_1
inner_band_7,1,02ES,im,498571951,16,1,im_log_game_1
inner_band_8,0,02ES,im,498572991,16,1,im_log_game_1
outer_band_1,0,02ES,im,498573991,16,1,im_log_game_1
outer_band_2,0,02ES,im,498573991,16,1,im_log_game_1
outer_band_3,0,02ES,im,498573991,16,1,im_log_game_1
outer_band_4,0,02ES,im,498573991,16,1,im_log_game_1
inner_band_1,1,02ES,im,498590071,13,1,im_log_game_1
inner_band_2,1,02ES,im,498591071,13,1,im_log_game_1
inner_band_3,1,02ES,im,498592071,13,1,im_log_game_1
inner_band_4,1,02ES,im,498593071,13,1,im_log_game_1
inner_band_5,1,02ES,im,498594071,13,1,im_log_game_1
inner_band_6,1,02ES,im,498595071,13,1,im_log_game_1
inner_band_7,1,02ES,im,498596071,13,1,im_log_game_1
inner_band_8,1,02ES,im,498597071,13,1,im_log_game_1
outer_band_1,0,02ES,im,498598071,13,1,im_log_game_1
outer_band_2,0,02ES,im,498598071,13,1,im_log_game_1
outer_band_3,0,02ES,im,498598071,13,1,im_log_game_1
outer_band_4,0,02ES,im,498598071,13,1,im_log_game_1
inner_band_1,1,02ES,im,498604671,7,1,im_log_game_1
inner_band_2,1,02ES,im,498605671,7,1,im_log_game_1
inner_band_3,1,02ES,im,498606671,7,1,im_log_game_1
inner_band_4,1,02ES,im,498607671,7,1,im_log_game_1
inner_band_5,1,02ES,im,498608671,7,1,im_log_game_1
inner_band_6,0,02ES,im,498609671,7,1,im_log_game_1
inner_band_7,0,02ES,im,498610671,7,1,im_log_game_1
outer_band_1,0,02ES,im,498611671,7,1,im_log_game_1
outer_band_2,0,02ES,im,498611671,7,1,im_log_game_1
outer_band_3,0,02ES,im,498611671,7,1,im_log_game_1
outer_band_4,0,02ES,im,498611671,7,1,im_log_game_1
inner_band_1,1,02ES,im,498638671,11,1,im_log_game_1
inner_band_2,1,02ES,im,498639671,11,1,im_log_game_1
inner_band_3,1,02ES,im,498640671,11,1,im_log_game_1
inner_band_4,1,02ES,im,498641671,11,1,im_log_game_1
inner_band_5,1,02ES,im,498642673,11,1,im_log_game_1
inner_band_6,1,02ES,im,498643671,11,1,im_log_game_1
inner_band_7,1,02ES,im,498644671,11,1,im_log_game_1
inner_band_8,1,02ES,im,498645671,11,1,im_log_game_1
outer_band_1,0,02ES,im,498646671,11,1,im_log_game_1
outer_band_2,0,02ES,im,498646671,11,1,im_log_game_1
outer_band_3,0,02ES,im,498646671,11,1,im_log_game_1
outer_band_4,0,02ES,im,498646671,11,1,im_log_game_1
inner_band_1,0,02ES,im,498657151,1,1,im_log_game_1
inner_band_2,1,02ES,im,498658151,1,1,im_log_game_1
inner_band_3,1,02ES,im,498659151,1,1,im_log_game_1
inner_band_4,1,02ES,im,498660152,1,1,im_log_game_1
inner_band_5,1,02ES,im,498661150,1,1,im_log_game_1
inner_band_6,1,02ES,im,498662151,1,1,im_log_game_1
inner_band_7,1,02ES,im,498663150,1,1,im_log_game_1
outer_band_1,0,02ES,im,498664150,1,1,im_log_game_1
outer_band_2,0,02ES,im,498664150,1,1,im_log_game_1
outer_band_3,0,02ES,im,498664150,1,1,im_log_game_1
outer_band_4,0,02ES,im,498664150,1,1,im_log_game_1
inner_band_1,0,02ES,im,498669470,18,1,im_log_game_1
inner_band_2,0,02ES,im,498670471,18,1,im_log_game_1
inner_band_3,1,02ES,im,498671470,18,1,im_log_game_1
inner_band_4,1,02ES,im,498672471,18,1,im_log_game_1
inner_band_5,1,02ES,im,498673470,18,1,im_log_game_1
inner_band_6,1,02ES,im,498674470,18,1,im_log_game_1
inner_band_7,1,02ES,im,498675472,18,1,im_log_game_1
inner_band_8,1,02ES,im,498676511,18,1,im_log_game_1
outer_band_1,1,02ES,im,498677510,18,1,im_log_game_1
outer_band_2,1,02ES,im,498677510,18,1,im_log_game_1
outer_band_3,1,02ES,im,498677510,18,1,im_log_game_1
outer_band_4,0,02ES,im,498677510,18,1,im_log_game_1
inner_band_1,0,02ES,im,498685990,8,1,im_log_game_1
inner_band_2,0,02ES,im,498686990,8,1,im_log_game_1
inner_band_3,0,02ES,im,498687990,8,1,im_log_game_1
inner_band_4,1,02ES,im,498688991,8,1,im_log_game_1
inner_band_5,1,02ES,im,498689990,8,1,im_log_game_1
inner_band_6,1,02ES,im,498690990,8,1,im_log_game_1
inner_band_7,1,02ES,im,498691993,8,1,im_log_game_1
inner_band_8,1,02ES,im,498692990,8,1,im_log_game_1
outer_band_1,0,02ES,im,498693990,8,1,im_log_game_1
outer_band_2,0,02ES,im,498693990,8,1,im_log_game_1
outer_band_3,0,02ES,im,498693990,8,1,im_log_game_1
outer_band_4,0,02ES,im,498693990,8,1,im_log_game_1
inner_band_1,0,02ES,im,498701310,10,1,im_log_game_1
inner_band_2,0,02ES,im,498702321,10,1,im_log_game_1
inner_band_3,1,02ES,im,498703310,10,1,im_log_game_1
inner_band_4,1,02ES,im,498704310,10,1,im_log_game_1
inner_band_5,0,02ES,im,498705310,10,1,im_log_game_1
inner_band_6,1,02ES,im,498706310,10,1,im_log_game_1
inner_band_7,1,02ES,im,498707310,10,1,im_log_game_1
inner_band_8,0,02ES,im,498708310,10,1,im_log_game_1
outer_band_1,0,02ES,im,498709310,10,1,im_log_game_1
outer_band_2,0,02ES,im,498709310,10,1,im_log_game_1
outer_band_3,0,02ES,im,498709310,10,1,im_log_game_1
outer_band_4,0,02ES,im,498709310,10,1,im_log_game_1
inner_band_1,1,02ES,im,498715750,14,1,im_log_game_1
inner_band_2,1,02ES,im,498716750,14,1,im_log_game_1
inner_band_3,1,02ES,im,498717750,14,1,im_log_game_1
inner_band_4,1,02ES,im,498718750,14,1,im_log_game_1
inner_band_5,0,02ES,im,498719750,14,1,im_log_game_1
inner_band_6,0,02ES,im,498720750,14,1,im_log_game_1
inner_band_7,1,02ES,im,498721750,14,1,im_log_game_1
outer_band_1,0,02ES,im,498722790,14,1,im_log_game_1
outer_band_2,0,02ES,im,498722790,14,1,im_log_game_1
outer_band_3,0,02ES,im,498722790,14,1,im_log_game_1
outer_band_4,0,02ES,im,498722790,14,1,im_log_game_1
inner_band_1,0,02ES,im,498728310,0,1,im_log_game_1
inner_band_2,1,02ES,im,498729310,0,1,im_log_game_1
inner_band_3,1,02ES,im,498730310,0,1,im_log_game_1
inner_band_4,1,02ES,im,498731310,0,1,im_log_game_1
inner_band_5,1,02ES,im,498732310,0,1,im_log_game_1
inner_band_6,1,02ES,im,498733310,0,1,im_log_game_1
inner_band_7,1,02ES,im,498734310,0,1,im_log_game_1
inner_band_8,1,02ES,im,498735317,0,1,im_log_game_1
outer_band_1,0,02ES,im,498736310,0,1,im_log_game_1
outer_band_2,0,02ES,im,498736310,0,1,im_log_game_1
outer_band_3,0,02ES,im,498736310,0,1,im_log_game_1
outer_band_4,0,02ES,im,498736310,0,1,im_log_game_1
inner_band_1,0,02ES,im,498741630,12,1,im_log_game_1
inner_band_2,1,02ES,im,498742630,12,1,im_log_game_1
inner_band_3,1,02ES,im,498743630,12,1,im_log_game_1
inner_band_4,1,02ES,im,498744630,12,1,im_log_game_1
inner_band_5,1,02ES,im,498745630,12,1,im_log_game_1
inner_band_6,1,02ES,im,498746630,12,1,im_log_game_1
inner_band_7,1,02ES,im,498747630,12,1,im_log_game_1
inner_band_8,1,02ES,im,498748630,12,1,im_log_game_1
outer_band_1,0,02ES,im,498749630,12,1,im_log_game_1
outer_band_2,0,02ES,im,498749630,12,1,im_log_game_1
outer_band_3,0,02ES,im,498749630,12,1,im_log_game_1
outer_band_4,0,02ES,im,498749630,12,1,im_log_game_1
inner_band_1,0,02ES,im,498755110,6,1,im_log_game_1
inner_band_2,1,02ES,im,498756110,6,1,im_log_game_1
inner_band_3,1,02ES,im,498757110,6,1,im_log_game_1
inner_band_4,1,02ES,im,498758110,6,1,im_log_game_1
inner_band_5,1,02ES,im,498759110,6,1,im_log_game_1
inner_band_6,1,02ES,im,498760110,6,1,im_log_game_1
inner_band_7,1,02ES,im,498761110,6,1,im_log_game_1
inner_band_8,1,02ES,im,498762110,6,1,im_log_game_1
outer_band_1,0,02ES,im,498763110,6,1,im_log_game_1
outer_band_2,0,02ES,im,498763110,6,1,im_log_game_1
outer_band_3,0,02ES,im,498763110,6,1,im_log_game_1
outer_band_4,0,02ES,im,498763110,6,1,im_log_game_1
inner_band_1,0,02ES,im,498769830,4,1,im_log_game_1
inner_band_2,0,02ES,im,498770831,4,1,im_log_game_1
inner_band_3,1,02ES,im,498771830,4,1,im_log_game_1
inner_band_4,1,02ES,im,498772830,4,1,im_log_game_1
inner_band_5,1,02ES,im,498773830,4,1,im_log_game_1
inner_band_6,1,02ES,im,498774830,4,1,im_log_game_1
inner_band_7,0,02ES,im,498775830,4,1,im_log_game_1
outer_band_1,0,02ES,im,498776830,4,1,im_log_game_1
outer_band_2,0,02ES,im,498776830,4,1,im_log_game_1
outer_band_3,0,02ES,im,498776830,4,1,im_log_game_1
outer_band_4,0,02ES,im,498776830,4,1,im_log_game_1
inner_band_1,1,02ES,im,498782750,15,1,im_log_game_1
inner_band_2,1,02ES,im,498783750,15,1,im_log_game_1
inner_band_3,1,02ES,im,498784750,15,1,im_log_game_1
inner_band_4,1,02ES,im,498785750,15,1,im_log_game_1
inner_band_5,1,02ES,im,498786753,15,1,im_log_game_1
inner_band_6,1,02ES,im,498787750,15,1,im_log_game_1
inner_band_7,0,02ES,im,498788750,15,1,im_log_game_1
outer_band_1,0,02ES,im,498789750,15,1,im_log_game_1
outer_band_2,0,02ES,im,498789750,15,1,im_log_game_1
outer_band_3,0,02ES,im,498789750,15,1,im_log_game_1
outer_band_4,0,02ES,im,498789750,15,1,im_log_game_1
inner_band_1,1,02ES,im,499079926,10,2,im_log_game_2
inner_band_2,1,02ES,im,499080928,10,2,im_log_game_2
inner_band_3,1,02ES,im,499081926,10,2,im_log_game_2
inner_band_4,1,02ES,im,499082926,10,2,im_log_game_2
inner_band_5,1,02ES,im,499083926,10,2,im_log_game_2
inner_band_6,1,02ES,im,499084926,10,2,im_log_game_2
inner_band_7,1,02ES,im,499085926,10,2,im_log_game_2
outer_band_1,0,02ES,im,499086926,10,2,im_log_game_2
outer_band_2,0,02ES,im,499086926,10,2,im_log_game_2
outer_band_3,0,02ES,im,499086926,10,2,im_log_game_2
outer_band_4,0,02ES,im,499086926,10,2,im_log_game_2
inner_band_1,1,02ES,im,499092248,16,2,im_log_game_2
inner_band_2,1,02ES,im,499093246,16,2,im_log_game_2
inner_band_3,1,02ES,im,499094248,16,2,im_log_game_2
inner_band_4,1,02ES,im,499095246,16,2,im_log_game_2
inner_band_5,1,02ES,im,499096246,16,2,im_log_game_2
inner_band_6,1,02ES,im,499097246,16,2,im_log_game_2
inner_band_7,1,02ES,im,499098286,16,2,im_log_game_2
inner_band_8,1,02ES,im,499099286,16,2,im_log_game_2
outer_band_1,0,02ES,im,499100286,16,2,im_log_game_2
outer_band_2,0,02ES,im,499100286,16,2,im_log_game_2
outer_band_3,0,02ES,im,499100286,16,2,im_log_game_2
outer_band_4,0,02ES,im,499100286,16,2,im_log_game_2
inner_band_1,0,02ES,im,499105606,2,2,im_log_game_2
inner_band_2,0,02ES,im,499106606,2,2,im_log_game_2
inner_band_3,0,02ES,im,499107606,2,2,im_log_game_2
inner_band_4,1,02ES,im,499108606,2,2,im_log_game_2
inner_band_5,1,02ES,im,499109606,2,2,im_log_game_2
inner_band_6,1,02ES,im,499110607,2,2,im_log_game_2
inner_band_7,1,02ES,im,499111606,2,2,im_log_game_2
inner_band_8,1,02ES,im,499112606,2,2,im_log_game_2
outer_band_1,0,02ES,im,499113606,2,2,im_log_game_2
outer_band_2,0,02ES,im,499113606,2,2,im_log_game_2
outer_band_3,0,02ES,im,499113606,2,2,im_log_game_2
outer_band_4,0,02ES,im,499113606,2,2,im_log_game_2
inner_band_1,1,02ES,im,499119326,1,2,im_log_game_2
inner_band_2,1,02ES,im,499120326,1,2,im_log_game_2
inner_band_3,1,02ES,im,499121326,1,2,im_log_game_2
inner_band_4,1,02ES,im,499122326,1,2,im_log_game_2
inner_band_5,1,02ES,im,499123326,1,2,im_log_game_2
inner_band_6,1,02ES,im,499124326,1,2,im_log_game_2
inner_band_7,1,02ES,im,499125326,1,2,im_log_game_2
inner_band_8,1,02ES,im,499126326,1,2,im_log_game_2
outer_band_1,1,02ES,im,499127326,1,2,im_log_game_2
outer_band_2,1,02ES,im,499127326,1,2,im_log_game_2
outer_band_3,0,02ES,im,499127326,1,2,im_log_game_2
outer_band_4,0,02ES,im,499127326,1,2,im_log_game_2
inner_band_1,0,02ES,im,499136046,15,2,im_log_game_2
inner_band_2,0,02ES,im,499137046,15,2,im_log_game_2
inner_band_3,1,02ES,im,499138046,15,2,im_log_game_2
inner_band_4,1,02ES,im,499139046,15,2,im_log_game_2
inner_band_5,1,02ES,im,499140046,15,2,im_log_game_2
inner_band_6,1,02ES,im,499141046,15,2,im_log_game_2
inner_band_7,1,02ES,im,499142046,15,2,im_log_game_2
outer_band_1,1,02ES,im,499143046,15,2,im_log_game_2
outer_band_2,1,02ES,im,499143046,15,2,im_log_game_2
outer_band_3,1,02ES,im,499143046,15,2,im_log_game_2
outer_band_4,0,02ES,im,499143046,15,2,im_log_game_2
inner_band_1,1,02ES,im,499150406,7,2,im_log_game_2
inner_band_2,1,02ES,im,499151406,7,2,im_log_game_2
inner_band_3,1,02ES,im,499152406,7,2,im_log_game_2
inner_band_4,1,02ES,im,499153406,7,2,im_log_game_2
inner_band_5,1,02ES,im,499154406,7,2,im_log_game_2
inner_band_6,1,02ES,im,499155406,7,2,im_log_game_2
inner_band_7,1,02ES,im,499156406,7,2,im_log_game_2
outer_band_1,1,02ES,im,499157406,7,2,im_log_game_2
outer_band_2,1,02ES,im,499157406,7,2,im_log_game_2
outer_band_3,0,02ES,im,499157406,7,2,im_log_game_2
outer_band_4,0,02ES,im,499157406,7,2,im_log_game_2
inner_band_1,1,02ES,im,499165566,13,2,im_log_game_2
inner_band_2,1,02ES,im,499166565,13,2,im_log_game_2
inner_band_3,1,02ES,im,499167566,13,2,im_log_game_2
inner_band_4,1,02ES,im,499168566,13,2,im_log_game_2
inner_band_5,1,02ES,im,499169565,13,2,im_log_game_2
inner_band_6,1,02ES,im,499170565,13,2,im_log_game_2
inner_band_7,1,02ES,im,499171566,13,2,im_log_game_2
inner_band_8,1,02ES,im,499172565,13,2,im_log_game_2
outer_band_1,0,02ES,im,499173565,13,2,im_log_game_2
outer_band_2,0,02ES,im,499173565,13,2,im_log_game_2
outer_band_3,0,02ES,im,499173565,13,2,im_log_game_2
outer_band_4,0,02ES,im,499173565,13,2,im_log_game_2
inner_band_1,1,02ES,im,499178886,4,2,im_log_game_2
inner_band_2,1,02ES,im,499179885,4,2,im_log_game_2
inner_band_3,1,02ES,im,499180885,4,2,im_log_game_2
inner_band_4,1,02ES,im,499181885,4,2,im_log_game_2
inner_band_5,0,02ES,im,499182886,4,2,im_log_game_2
inner_band_6,1,02ES,im,499183886,4,2,im_log_game_2
inner_band_7,1,02ES,im,499184885,4,2,im_log_game_2
outer_band_1,1,02ES,im,499185885,4,2,im_log_game_2
outer_band_2,1,02ES,im,499185885,4,2,im_log_game_2
outer_band_3,0,02ES,im,499185885,4,2,im_log_game_2
outer_band_4,0,02ES,im,499185885,4,2,im_log_game_2
inner_band_1,0,02ES,im,499195365,17,2,im_log_game_2
inner_band_2,1,02ES,im,499196365,17,2,im_log_game_2
inner_band_3,1,02ES,im,499197365,17,2,im_log_game_2
inner_band_4,1,02ES,im,499198365,17,2,im_log_game_2
inner_band_5,1,02ES,im,499199365,17,2,im_log_game_2
inner_band_6,1,02ES,im,499200365,17,2,im_log_game_2
inner_band_7,1,02ES,im,499201365,17,2,im_log_game_2
outer_band_1,0,02ES,im,499202365,17,2,im_log_game_2
outer_band_2,0,02ES,im,499202365,17,2,im_log_game_2
outer_band_3,0,02ES,im,499202365,17,2,im_log_game_2
outer_band_4,0,02ES,im,499202365,17,2,im_log_game_2
inner_band_1,0,02ES,im,499207685,8,2,im_log_game_2
inner_band_2,0,02ES,im,499208685,8,2,im_log_game_2
inner_band_3,1,02ES,im,499209685,8,2,im_log_game_2
inner_band_4,1,02ES,im,499210685,8,2,im_log_game_2
inner_band_5,1,02ES,im,499211685,8,2,im_log_game_2
inner_band_6,1,02ES,im,499212685,8,2,im_log_game_2
inner_band_7,1,02ES,im,499213725,8,2,im_log_game_2
inner_band_8,1,02ES,im,499214725,8,2,im_log_game_2
outer_band_1,1,02ES,im,499215687,8,2,im_log_game_2
outer_band_2,1,02ES,im,499215687,8,2,im_log_game_2
outer_band_3,0,02ES,im,499215687,8,2,im_log_game_2
outer_band_4,0,02ES,im,499215687,8,2,im_log_game_2
